,LOC,DATE,PER,ORG,Mean
kin,0.812088131904602,0.8876830339431763,0.5684753060340881,0.870252251625061,0.8491887798557034
nya,0.7938276529312134,0.856863260269165,0.6401468515396118,0.8817424178123474,0.8388458049142515
luo,0.8311134576797485,0.8560845851898193,0.6092107892036438,0.8370336294174194,0.8353793946179476
lug,0.8725243210792542,0.8245859146118164,0.6392030119895935,0.8108216524124146,0.8308662756696924
twi,0.8060677647590637,0.7890788912773132,0.6505372524261475,0.8948562145233154,0.8253395619330468
swa,0.8639804124832153,0.7899444103240967,0.5582207441329956,0.8002253174781799,0.8113012337065363
ibo,0.6890232563018799,0.9042519927024841,0.6349104046821594,0.853622317314148,0.8109384411341184
tsn,0.7157796025276184,0.8768750429153442,0.6226213574409485,0.8372560739517212,0.8051040350616753
zul,0.7276063561439514,0.8702026605606079,0.6076701283454895,0.8276255130767822,0.803262383132786
sna,0.6183764934539795,0.9143747091293335,0.6389601826667786,0.8332632184028625,0.7847828687011421
hau,0.6123771667480469,0.8727474212646484,0.6218184232711792,0.8428256511688232,0.7719791276114327
wol,0.6549899578094482,0.8472076654434204,0.6313546299934387,0.8019747138023376,0.7645067231995719
xho,0.5768459439277649,0.9108863472938538,0.6368793845176697,0.809047520160675,0.7622500526440608
fon,0.6260601878166199,0.7290228605270386,0.6130073070526123,0.801141619682312,0.7159952118799284
bam,0.6988314390182495,0.7824051380157471,0.5875775218009949,0.6751301884651184,0.7153808335205177
ewe,0.7547515630722046,0.5490099787712097,0.6148970127105713,0.8148331046104431,0.7038267556723062
mos,0.6637989282608032,0.6490501761436462,0.6476910710334778,0.7817991375923157,0.696903742753066
pcm,0.7995606064796448,0.5129942893981934,0.6526137590408325,0.7535529732704163,0.687765249958286
yor,0.481284499168396,0.7101150155067444,0.4923236072063446,0.7503882050514221,0.6432381845139837
bbj,0.467563658952713,0.6725130081176758,0.6301038861274719,0.7447501420974731,0.6283230909279415
