,LOC,DATE,PER,ORG,Mean
kin,0.905813455581665,0.9625961184501648,0.805167555809021,0.940086841583252,0.9327629285973388
luo,0.9171390533447266,0.9409499764442444,0.8058587908744812,0.9352216720581055,0.9278504562068295
lug,0.9269627928733826,0.924163281917572,0.7607041597366333,0.9403998851776123,0.9260981469959407
twi,0.9052762389183044,0.9174994826316833,0.8281450271606445,0.9606411457061768,0.9252170355289013
zul,0.8674249053001404,0.9473280310630798,0.8028978109359741,0.9318934679031372,0.9126228016692323
tsn,0.8691493272781372,0.9459496736526489,0.8129777908325195,0.9196557998657227,0.9090237091113995
ibo,0.8329175710678101,0.9584559202194214,0.8080343008041382,0.9374889135360718,0.9069821911972838
nya,0.8512035608291626,0.9409869909286499,0.83171546459198,0.9259734153747559,0.9041237676298464
sna,0.8137485384941101,0.9613799452781677,0.8156705498695374,0.9356312155723572,0.9013030335500642
hau,0.8195042610168457,0.9309410452842712,0.811568021774292,0.9475002288818359,0.8970360314691221
swa,0.9038033485412598,0.8975042700767517,0.7891594767570496,0.8795174360275269,0.8908953937617216
wol,0.8127248287200928,0.9214323163032532,0.8209042549133301,0.9226718544960022,0.8839290064650697
fon,0.8419788479804993,0.8725213408470154,0.8110277056694031,0.9276722073554993,0.8789138352716124
xho,0.793363630771637,0.9220038056373596,0.7883291840553284,0.9223978519439697,0.8768933841160366
bam,0.8686040043830872,0.9137502312660217,0.7947257161140442,0.827043890953064,0.8678494103543171
mos,0.8366950750350952,0.8246512413024902,0.8104667067527771,0.9252951741218567,0.860869749025865
ewe,0.8780491352081299,0.7503408789634705,0.8072535991668701,0.9310218691825867,0.8519455101582911
yor,0.7349313497543335,0.8748883605003357,0.7457880973815918,0.8961843848228455,0.8330088126194941
pcm,0.8783894181251526,0.7395840287208557,0.8103405833244324,0.878202497959137,0.831494542685422
bbj,0.7158710360527039,0.8326007723808289,0.8171967267990112,0.8969786167144775,0.8152032997701075
