,PER,LOC,ORG,DATE,Mean
xho,0.9117497801780701,0.9856171011924744,0.9847402572631836,0.9822989702224731,0.9827978155192207
hau,0.9128516912460327,0.9901478886604309,0.9827947020530701,0.9726328253746033,0.9805053978963615
tsn,0.9352743625640869,0.9822552800178528,0.9835753440856934,0.9757367968559265,0.979635255788666
ibo,0.9227425456047058,0.9900440573692322,0.9799563884735107,0.9723034501075745,0.9796302119890848
luo,0.9448531866073608,0.984397292137146,0.983092188835144,0.9730708599090576,0.9794939647313037
kin,0.9044440984725952,0.9878900647163391,0.9912295937538147,0.963148832321167,0.9792598485946655
nya,0.9389539957046509,0.9835308790206909,0.9901331067085266,0.9625246524810791,0.9779496333178352
lug,0.915442705154419,0.9749179482460022,0.9928756952285767,0.9686437249183655,0.9775699119941861
wol,0.9376491904258728,0.987311065196991,0.980341374874115,0.9666982889175415,0.9773234249719607
zul,0.9358873963356018,0.9692480564117432,0.9918107390403748,0.9700835943222046,0.9762404031223721
mos,0.9222078919410706,0.9871082901954651,0.9822546243667603,0.9557585716247559,0.97400456199459
ewe,0.920547604560852,0.9720684885978699,0.9779718518257141,0.9652502536773682,0.9707592975080402
twi,0.9052268862724304,0.9843185544013977,0.9764501452445984,0.9539810419082642,0.9702821420688256
sna,0.9161524176597595,0.9847803711891174,0.9816181063652039,0.9402860999107361,0.9678606936355042
yor,0.9500946998596191,0.9656832814216614,0.9678910374641418,0.9586472511291504,0.9637997555576898
bam,0.9156669974327087,0.974321186542511,0.9533835053443909,0.9556931257247925,0.9602411233521755
bbj,0.917883038520813,0.9613447189331055,0.9659271836280823,0.9536693096160889,0.9594817629047468
fon,0.9167115092277527,0.9759434461593628,0.9569922089576721,0.9382938742637634,0.9562850391942691
swa,0.9328626394271851,0.9424841403961182,0.96131432056427,0.9493187069892883,0.9506826556585972
pcm,0.9257710576057434,0.9631609916687012,0.9645224809646606,0.9258418679237366,0.9506769947756349
