,PER,LOC,ORG,DATE,Mean
hau,0.9316456317901611,0.9811081290245056,0.9842235445976257,,0.9811798114221073
wol,0.9475774168968201,0.980590283870697,0.9818926453590393,,0.9802609583706532
nya,0.9523895382881165,0.9833555221557617,0.9785416126251221,,0.9801167510088208
xho,0.9325450658798218,0.9775893092155457,0.981992244720459,,0.978414688295531
kin,0.932015061378479,0.9789538383483887,0.9775742292404175,,0.9769169763453955
lug,0.9391818046569824,0.967807948589325,0.9876816272735596,,0.9766215942438367
twi,0.9235804677009583,0.9706898927688599,0.9846813678741455,,0.9761097517985742
mos,0.931072473526001,0.974069356918335,0.979834258556366,,0.9756155164496413
sna,0.9206177592277527,0.9726368188858032,0.9804086685180664,,0.9748944431832693
zul,0.9419588446617126,0.9661476016044617,0.9854093790054321,,0.9747934520823284
tsn,0.9472076296806335,0.9784925580024719,0.9719123840332031,,0.9743870872895695
ibo,0.937462329864502,0.9826931953430176,0.9681443572044373,,0.9743132487084102
luo,0.9501083493232727,0.9786800742149353,0.9683128595352173,,0.9728152595677422
fon,0.9273962378501892,0.9691120982170105,0.9690263271331787,,0.9678554367093206
bam,0.9355067610740662,0.97287917137146,0.9623224139213562,,0.9666660150277961
yor,0.9577845931053162,0.9658754467964172,0.9593610167503357,,0.9624774461811029
ewe,0.9320390820503235,0.9486823081970215,0.9744585156440735,,0.9607102760990847
bbj,0.9289259314537048,0.9522508382797241,0.9622963666915894,,0.9564479421643377
pcm,0.9246121644973755,0.9281594157218933,0.9454455375671387,,0.9364474190091624
swa,0.9384873509407043,0.9387786984443665,0.9329174160957336,,0.9359249299012341
