,PER,ORG,DATE,LOC,Mean
lug,0.9864466786384583,0.9822798371315002,,0.9805694818496704,0.9830986658732096
tsn,0.9804209470748901,0.9814667701721191,,0.9763936996459961,0.9794271389643351
ewe,0.9789047241210938,0.979227602481842,,0.9750349521636963,0.9777224262555441
kin,0.974912166595459,0.9756900072097778,,0.9771161675453186,0.9759061137835184
twi,0.976655125617981,0.9839239716529846,,0.9669540524482727,0.9758443832397461
nya,0.9814081788063049,0.9787000417709351,,0.9666914343833923,0.9755998849868774
pcm,0.9788722395896912,0.9709233641624451,,0.9734655618667603,0.9744203885396322
sna,0.9732345938682556,0.9756553769111633,,0.9662773013114929,0.971722424030304
swa,0.978365957736969,0.9673663377761841,,0.9694330096244812,0.9717217683792114
ibo,0.9727454781532288,0.9802173972129822,,0.95949786901474,0.9708202481269836
luo,0.9762781858444214,0.9652988314628601,,0.9701220989227295,0.9705663720766703
wol,0.9718639850616455,0.9743251800537109,,0.9625358581542969,0.9695750077565511
zul,0.9649865627288818,0.9741201996803284,,0.9646269083023071,0.9679112235705057
mos,0.9748973250389099,0.9724594354629517,,0.951469898223877,0.9662755529085795
fon,0.9732751250267029,0.972911536693573,,0.952297568321228,0.9661614100138346
hau,0.9690621495246887,0.9680615663528442,,0.9544262290000916,0.9638499816258749
xho,0.9525215029716492,0.9698464274406433,,0.9592955112457275,0.9605544805526733
bam,0.9698266983032227,0.9355342984199524,,0.9640088081359863,0.9564566016197205
yor,0.9609917402267456,0.9705268144607544,,0.9368456602096558,0.9561214049657186
bbj,0.9712483286857605,0.9642643928527832,,0.9280326962471008,0.9545151392618815
