,PER,ORG,DATE,LOC,Mean
kin,0.9029515981674194,0.9476546049118042,0.9239703416824341,0.892979085445404,0.9168889075517654
lug,0.9773574471473694,0.836307942867279,0.8769235014915466,0.8863330483436584,0.8942304849624634
twi,0.9006952047348022,0.9377994537353516,0.8733757734298706,0.8541668653488159,0.8915093243122101
luo,0.9052951335906982,0.9228283762931824,0.8937548398971558,0.8435953855514526,0.8913684338331223
zul,0.8962635397911072,0.9420310258865356,0.9103748798370361,0.810065746307373,0.889683797955513
nya,0.8952875137329102,0.9338668584823608,0.9002509117126465,0.8244122266769409,0.8884543776512146
wol,0.904249906539917,0.9298723936080933,0.9235612750053406,0.7860143780708313,0.8859244883060455
ibo,0.8928978443145752,0.9375712275505066,0.9249191284179688,0.7864106893539429,0.8854497224092484
sna,0.8946279287338257,0.9245678782463074,0.8946499228477478,0.8170172572135925,0.8827157467603683
tsn,0.9023434519767761,0.8792049884796143,0.9001673460006714,0.8326122760772705,0.8785820156335831
xho,0.8951404690742493,0.9156413078308105,0.9150585532188416,0.7749384641647339,0.8751946985721588
ewe,0.8822020292282104,0.9266238212585449,0.833167552947998,0.8302434682846069,0.8680592179298401
swa,0.904742956161499,0.8686615824699402,0.7219789624214172,0.8736437559127808,0.8422568142414093
mos,0.9134992361068726,0.9227936863899231,0.7388731837272644,0.7776715755462646,0.8382094204425812
pcm,0.9103582501411438,0.8733486533164978,0.7312231659889221,0.8203840851783752,0.8338285386562347
fon,0.8897428512573242,0.9115733504295349,0.7967185974121094,0.7195663452148438,0.8294002860784531
yor,0.8361722230911255,0.892109215259552,0.8666200041770935,0.7092196941375732,0.8260302841663361
bbj,0.8926382660865784,0.8993068933486938,0.783561110496521,0.7112042903900146,0.821677640080452
hau,0.8801136612892151,0.8701799511909485,0.8526870012283325,0.6732887625694275,0.8190673440694809
bam,0.822958767414093,0.8409814238548279,0.8409186601638794,0.7545416355133057,0.8148501217365265
