,PER,ORG,DATE,LOC,Mean
lug,0.981243371963501,0.9664577841758728,,0.9614704847335815,0.9697238802909851
tsn,0.9711300134658813,0.9664002656936646,,0.9700959324836731,0.9692087372144064
kin,0.9685447812080383,0.9635418057441711,,0.9733429551124573,0.9684765140215555
ewe,0.9732244610786438,0.9601784944534302,,0.9635747671127319,0.9656592408816019
nya,0.9774225354194641,0.9616566896438599,,0.9568396210670471,0.965306282043457
twi,0.9681280851364136,0.9693090915679932,,0.9541862607002258,0.9638744791348776
pcm,0.9720981121063232,0.9537837505340576,,0.9657409191131592,0.9638742605845133
swa,0.9747341275215149,0.947638213634491,,0.961037814617157,0.9611367185910543
zul,0.9584831595420837,0.9622617363929749,,0.957821249961853,0.9595220486323038
sna,0.9640692472457886,0.959057629108429,,0.9552613496780396,0.9594627420107523
ibo,0.9654859900474548,0.9626168608665466,,0.9475952386856079,0.9585660298665365
luo,0.9707667231559753,0.9495372176170349,,0.9515233039855957,0.9572757482528687
wol,0.9638788104057312,0.9593719244003296,,0.9421699643135071,0.955140233039856
fon,0.9623597860336304,0.9562957286834717,,0.9402832984924316,0.9529796044031779
xho,0.945147693157196,0.9590491056442261,,0.952655553817749,0.9522841175397238
mos,0.9664455652236938,0.955220639705658,,0.9334884285926819,0.9517182111740112
hau,0.9602723717689514,0.9471691250801086,,0.938060462474823,0.9485006531079611
bam,0.9614977240562439,0.923641562461853,,0.94692462682724,0.9440213044484457
bbj,0.9589235782623291,0.9419440031051636,,0.9110618829727173,0.9373098214467367
yor,,0.9505771994590759,,0.902481734752655,0.9265294671058655
