,DATE,PER,ORG,LOC,Mean
twi,,0.7785601615905762,0.9490030407905579,0.9178635478019714,0.9274766353460459
zul,,0.7763135433197021,0.9461206793785095,0.9175036549568176,0.9258314508658189
kin,,0.7662298679351807,0.9478328824043274,0.9150943756103516,0.925108484350718
ibo,,0.7732030153274536,0.9372438192367554,0.9220247864723206,0.923617714872727
hau,,0.7706151604652405,0.9468603730201721,0.9091139435768127,0.9219343891510596
nya,,0.8101277351379395,0.9282812476158142,0.9163711667060852,0.9180108813139108
mos,,0.7815425992012024,0.926533579826355,0.9184016585350037,0.9170474261045456
tsn,,0.7931855916976929,0.9284347295761108,0.9106402397155762,0.91467779645553
sna,,0.781455934047699,0.9305000305175781,0.9051291942596436,0.9125700478370373
wol,,0.8039656281471252,0.935089111328125,0.8979110717773438,0.9121718429602109
lug,,0.7604177594184875,0.9449225664138794,0.8875585794448853,0.9102473877943479
fon,,0.7730486989021301,0.9272956848144531,0.9024815559387207,0.9094332387814155
xho,,0.7767013311386108,0.9362122416496277,0.8800946474075317,0.9030975940135809
ewe,,0.7765161395072937,0.9335306882858276,0.880700945854187,0.9020927525483645
luo,,0.7940465211868286,0.8762642741203308,0.9292713403701782,0.8985862193199304
bam,,0.7594925165176392,0.8659918308258057,0.9157459139823914,0.8858159356392347
pcm,,0.7915937304496765,0.8873428106307983,0.8916488885879517,0.8857303834878482
bbj,,0.766486406326294,0.9083942174911499,0.8366122245788574,0.8684256512385148
swa,,0.7823488116264343,0.8668941259384155,0.8699057102203369,0.8650902601388785
yor,,0.7452850341796875,0.9150156378746033,0.8056095242500305,0.8558884446437542
