,ORG,DATE,PER,LOC
bam,0.6621124744415283,0.766878068447113,0.7852277159690857,0.7153772115707397
bbj,0.7284724712371826,0.6144756078720093,0.7869376540184021,0.44221457839012146
ewe,0.8202967643737793,0.5095918774604797,0.7607261538505554,0.7580049633979797
fon,0.8117808103561401,0.7071589231491089,0.7844931483268738,0.6575561761856079
hau,0.8415741920471191,0.8415535092353821,0.8006913661956787,0.5983515977859497
ibo,0.8737872838973999,0.8739511966705322,0.8215805292129517,0.6707736253738403
kin,0.8886392712593079,0.8738598227500916,0.8190186619758606,0.7823010683059692
lug,0.8531795740127563,0.758411169052124,0.8087901473045349,0.8748949766159058
luo,0.8474724888801575,0.8226200938224792,0.773055374622345,0.8321411609649658
mos,0.7971412539482117,0.6143329739570618,0.8197602033615112,0.6546452045440674
nya,0.8928828835487366,0.8314671516418457,0.8499243259429932,0.6520451903343201
pcm,0.7504599690437317,0.45404052734375,0.8146389126777649,0.7822321057319641
sna,0.8417844772338867,0.8817014098167419,0.8069722652435303,0.6414232850074768
swa,0.7518954277038574,0.7151883840560913,0.8074699640274048,0.8358001112937927
tsn,0.8333292007446289,0.8572147488594055,0.8049356341362,0.7477725744247437
twi,0.882656455039978,0.7503397464752197,0.853839635848999,0.8190165758132935
wol,0.8552128076553345,0.8380588293075562,0.8221725821495056,0.5827952027320862
xho,0.8179158568382263,0.8579902052879333,0.7789257764816284,0.5693963170051575
yor,0.7370638847351074,0.691217839717865,0.635924756526947,0.4716865122318268
zul,0.866024374961853,0.8479860424995422,0.7310357093811035,0.7333270311355591
