,LOC,DATE,ORG,PER,Mean
kin,0.9698502421379089,0.9765759706497192,0.9871348142623901,0.9761981964111328,0.9774398058652878
twi,0.9596635699272156,0.9727612733840942,0.9883419275283813,0.9776400923728943,0.9746017158031464
sna,0.9549745917320251,0.974636435508728,0.9829004406929016,0.9786041378974915,0.9727789014577866
ibo,0.9469520449638367,0.982944130897522,0.9870863556861877,0.972393274307251,0.9723439514636993
zul,0.9502694606781006,0.9760910272598267,0.9871698021888733,0.9740222096443176,0.9718881249427795
luo,0.9574294090270996,0.9740654230117798,0.9784500002861023,0.9756488800048828,0.9713984280824661
nya,0.9537586569786072,0.9673227071762085,0.9854421615600586,0.9772663116455078,0.9709474593400955
tsn,0.9515488147735596,0.973676860332489,0.9718813300132751,0.9800395965576172,0.9692866504192352
ewe,0.956780731678009,0.9567512273788452,0.9863650798797607,0.9757879972457886,0.9689212590456009
wol,0.9429410099983215,0.9797297716140747,0.9794175624847412,0.9733831286430359,0.9688678681850433
xho,0.940380871295929,0.9786072373390198,0.9787498116493225,0.9711520671844482,0.9672224968671799
lug,0.9634327292442322,0.958262026309967,0.9536299109458923,0.9929311871528625,0.9670639634132385
fon,0.933850109577179,0.9622599482536316,0.9802876114845276,0.9743087291717529,0.9626765996217728
bam,0.9396671056747437,0.9637296199798584,0.9679030776023865,0.9714844822883606,0.9606960713863373
mos,0.9418523907661438,0.9334606528282166,0.9822080731391907,0.9782230257987976,0.9589360356330872
bbj,0.9204571843147278,0.9596282839775085,0.9782752990722656,0.9755587577819824,0.9584798812866211
yor,0.9191437363624573,0.9669444561004639,0.9793893098831177,0.9612694382667542,0.9566867351531982
swa,0.9629051089286804,0.9123914241790771,0.9663234949111938,0.983120322227478,0.9561850875616074
pcm,0.9517210125923157,0.9174656867980957,0.9645130634307861,0.9813998341560364,0.9537748992443085
hau,0.9189545512199402,0.9553565382957458,0.966240406036377,0.9733019471168518,0.9534633606672287
