,PER,ORG,LOC,DATE
bam,0.9185516238212585,0.843876838684082,0.8454832434654236,0.8607603311538696
bbj,0.9194288849830627,0.8491889834403992,0.6661874651908875,0.7930343747138977
ewe,0.9224388599395752,0.9231793284416199,0.882697343826294,0.687281608581543
fon,0.9158291816711426,0.885351836681366,0.7773818969726562,0.8296107053756714
hau,0.9236159920692444,0.9299834966659546,0.7924745082855225,0.9120767712593079
ibo,0.9277378916740417,0.9281396865844727,0.8357449173927307,0.9379217028617859
kin,0.9356538653373718,0.9405728578567505,0.9396858811378479,0.9296915531158447
lug,0.980025589466095,0.9157232046127319,0.9165444374084473,0.867172360420227
luo,0.9269266128540039,0.9165050387382507,0.9085265398025513,0.9064576029777527
mos,0.9155619144439697,0.8970729112625122,0.8295100927352905,0.730675995349884
nya,0.9424588084220886,0.9479673504829407,0.8855805993080139,0.8977460861206055
pcm,0.9185184836387634,0.8676500916481018,0.8697028756141663,0.7066758871078491
sna,0.9392130970954895,0.9343134164810181,0.8422204852104187,0.9451375007629395
swa,0.9315637946128845,0.8948231339454651,0.9133303165435791,0.8414326906204224
tsn,0.9179155826568604,0.9048125743865967,0.8553022146224976,0.9146573543548584
twi,0.9396459460258484,0.9441539645195007,0.9024660587310791,0.877223551273346
wol,0.9212222099304199,0.9201523065567017,0.8012895584106445,0.9126518964767456
xho,0.9038983583450317,0.9202266335487366,0.7640225291252136,0.9496105313301086
yor,0.8252199292182922,0.8761462569236755,0.6635050773620605,0.8200629353523254
zul,0.8903893232345581,0.9417280554771423,0.8405850529670715,0.9189401865005493
