,ORG,PER,LOC,DATE,Mean
kin,0.9999972581863403,0.9999925494194031,0.9999992251396179,0.9999982118606567,0.999998120311039
xho,0.9999978542327881,0.999991774559021,0.9999980330467224,0.9999980926513672,0.9999978713739931
zul,0.9999961256980896,0.9999909400939941,0.9999989867210388,0.9999973773956299,0.9999973680458817
lug,0.999995768070221,0.9999937415122986,0.9999968409538269,0.999998152256012,0.9999968580950319
ibo,0.9999942779541016,0.9999932050704956,0.9999979734420776,0.9999976754188538,0.999996574875576
nya,0.9999952912330627,0.9999937415122986,0.9999984502792358,0.9999958872795105,0.9999964880008324
mos,0.9999946355819702,0.999988317489624,0.9999980926513672,0.9999943971633911,0.999995563544479
tsn,0.9999918341636658,0.9999852776527405,0.9999984502792358,0.9999958872795105,0.999995192281561
fon,0.9999960064888,0.9999882578849792,0.9999972581863403,0.9999922513961792,0.9999950364524243
sna,0.9999951720237732,0.9999940395355225,0.9999935626983643,0.9999957084655762,0.9999947992025637
luo,0.9999881386756897,0.9999943971633911,0.9999982118606567,0.9999977350234985,0.9999946893430224
bbj,0.9999977946281433,0.999993085861206,0.9999923706054688,0.9999939799308777,0.999994683109857
twi,0.9999937415122986,0.9999902248382568,0.9999943971633911,0.9999955892562866,0.9999944906608731
yor,0.9999959468841553,0.9999918341636658,0.9999940991401672,0.9999930262565613,0.9999943079512104
bam,0.9999903440475464,0.9999855160713196,0.9999964833259583,0.9999961256980896,0.9999941451097626
hau,0.9999909400939941,0.9999909400939941,0.9999967813491821,0.9999948740005493,0.9999941345912958
wol,0.9999831318855286,0.9999914169311523,0.9999969005584717,0.9999959468841553,0.9999919818117727
ewe,0.9999901652336121,0.9999906420707703,0.9999962449073792,0.9999893307685852,0.9999918887038636
pcm,0.9999894499778748,0.9999923706054688,0.9999967217445374,0.9999879002571106,0.9999913771947225
swa,0.9999853372573853,0.9999895691871643,0.9999978542327881,0.999988853931427,0.999990659991121
