,ORG,PER,LOC,DATE,Mean
kin,0.9999984502792358,0.9999954104423523,0.9999979734420776,0.9999954700469971,0.9999972609133502
nya,0.9999985098838806,0.9999974370002747,0.9999985694885254,0.9999946355819702,0.9999972422138538
xho,0.9999977946281433,0.9999956488609314,0.9999958872795105,0.9999960660934448,0.9999965643571094
ibo,0.9999974370002747,0.9999951720237732,0.9999948143959045,0.9999943375587463,0.9999955226393307
sna,0.9999967813491821,0.9999905228614807,0.9999966621398926,0.9999920129776001,0.9999950613850862
luo,0.999997615814209,0.9999918937683105,0.9999898076057434,0.9999974370002747,0.9999948934791913
zul,0.9999987483024597,0.9999921917915344,0.9999846816062927,0.999998152256012,0.9999938279974694
yor,0.9999864101409912,0.9999916553497314,0.9999966621398926,0.9999947547912598,0.9999925903245515
tsn,0.9999971389770508,0.9999976754188538,0.9999814033508301,0.999995231628418,0.9999913838174608
twi,0.9999944567680359,0.9999772310256958,0.9999876618385315,0.9999885559082031,0.9999899700576184
wol,0.9999945163726807,0.9999955296516418,0.9999982118606567,0.9999756217002869,0.9999895691871643
lug,0.9999811053276062,0.9999956488609314,0.9999927282333374,0.9999938607215881,0.9999893572595384
mos,0.9999982118606567,0.9999960660934448,0.999994158744812,0.9999743103981018,0.9999890343036527
fon,0.9999949932098389,0.9999933242797852,0.999988317489624,0.9999825954437256,0.9999887273202535
swa,0.9999962449073792,0.9999840259552002,0.9999955296516418,0.9999556541442871,0.9999825066211177
bbj,0.9999898076057434,0.9999678134918213,0.9999929070472717,0.9999629259109497,0.9999816043704164
ewe,0.9999983310699463,0.9999867081642151,0.9999964833259583,0.9999444484710693,0.9999798906394859
bam,0.9999480843544006,0.9999818801879883,0.999988853931427,0.9999946355819702,0.9999772832284566
pcm,0.999922513961792,0.9999876618385315,0.9999844431877136,0.9999919533729553,0.9999667222982918
hau,0.9998860359191895,0.9999381303787231,0.9999878406524658,0.9998812079429626,0.9999187491298501
