,LOC,ORG,PER,DATE
bam,0.9119899868965149,0.9026412963867188,0.726272463798523,0.9431949257850647
bbj,0.8633153438568115,0.9499298334121704,0.7566639184951782,0.9171115756034851
ewe,0.9204566478729248,0.9550201296806335,0.7628698945045471,0.9183751344680786
fon,0.8757838010787964,0.9466124773025513,0.7593647241592407,0.8932971358299255
hau,0.8308797478675842,0.9355145692825317,0.7499662041664124,0.8933384418487549
ibo,0.889104962348938,0.963834285736084,0.7580654621124268,0.9703813195228577
kin,0.9148087501525879,0.9676927924156189,0.7315149903297424,0.9685716032981873
lug,0.9471939206123352,0.901848316192627,0.7352651357650757,0.927232027053833
luo,0.9387620687484741,0.9617357850074768,0.7752509117126465,0.9407116770744324
mos,0.8902816772460938,0.9523612260818481,0.7520067691802979,0.8849036693572998
nya,0.8944582939147949,0.9600462317466736,0.7581383585929871,0.9508935213088989
pcm,0.9254955053329468,0.9169467091560364,0.758545458316803,0.8682230710983276
sna,0.9023131728172302,0.9394567608833313,0.7533325552940369,0.9723168015480042
swa,0.946583092212677,0.9043930768966675,0.7501661777496338,0.8718013763427734
tsn,0.9156486988067627,0.9568074345588684,0.7504211664199829,0.971123993396759
twi,0.9321413040161133,0.9688693284988403,0.755728542804718,0.9501153230667114
wol,0.8610247373580933,0.948611855506897,0.7387754321098328,0.961143434047699
xho,0.8833457827568054,0.9453305602073669,0.7308534979820251,0.9663779139518738
yor,0.868084728717804,0.9429091215133667,0.7368909120559692,0.9318366050720215
zul,0.9111995697021484,0.9572328329086304,0.7380892634391785,0.9605145454406738
