,DATE,PER,LOC,ORG,Mean
hau,,0.9877818822860718,0.9934665560722351,0.9939391613006592,0.9933677090788787
ibo,,0.9903468489646912,0.9941185712814331,0.9925885200500488,0.9931833552864363
zul,,0.9868413209915161,0.9947192668914795,0.9913992881774902,0.9927073177301659
fon,,0.9859904050827026,0.9920331835746765,0.9938021302223206,0.9925255483051516
ewe,,0.9852678775787354,0.9925795793533325,0.9917058348655701,0.9917535658152599
twi,,0.9892231225967407,0.9897419214248657,0.99373459815979,0.9915958935359739
bam,,0.9851564764976501,0.9942002892494202,0.9890109896659851,0.9912405924976997
sna,,0.9889729022979736,0.9944602251052856,0.9877590537071228,0.9909886920227194
tsn,,0.9881842136383057,0.9935847520828247,0.9885641932487488,0.9909108730981935
nya,,0.9884382486343384,0.9903995394706726,0.9916220307350159,0.990865169831042
mos,,0.9851052165031433,0.9940155744552612,0.9878490567207336,0.9906024797907416
wol,,0.9886301159858704,0.9941449165344238,0.9865745902061462,0.9902618493673936
luo,,0.990512490272522,0.992009699344635,0.9882082939147949,0.9901318358925154
pcm,,0.987317681312561,0.9945746064186096,0.9854749441146851,0.9898715435333971
kin,,0.9847878813743591,0.9916543960571289,0.988322913646698,0.9896942714475235
xho,,0.9818949699401855,0.9923499226570129,0.9879351854324341,0.9896757096614478
lug,,0.9806936979293823,0.9882022738456726,0.9921787977218628,0.9896529789240855
swa,,0.9882940053939819,0.9890124797821045,0.9827840924263,0.9860338928564539
bbj,,0.9873268604278564,0.9813882112503052,0.9893728494644165,0.9854906999839926
yor,,0.9764305353164673,0.9699804782867432,0.9920443892478943,0.9807530810248177
