,ORG,DATE,PER,LOC,Mean
lug,0.9999825954437256,,0.9999403953552246,0.9999082088470459,0.999943733215332
zul,0.9999681711196899,,0.9999439716339111,0.9998776912689209,0.999929944674174
ibo,0.9999602437019348,,0.9999375939369202,0.9998806715011597,0.9999261697133383
ewe,0.9999513626098633,,0.9999234676361084,0.9998945593833923,0.9999231298764547
kin,0.9999412298202515,,0.9999418258666992,0.9998835921287537,0.9999222159385681
xho,0.9999571442604065,,0.9999235272407532,0.9998845458030701,0.9999217391014099
tsn,0.9999290108680725,,0.999934196472168,0.9998984932899475,0.9999205668767294
nya,0.9999376535415649,,0.9999472498893738,0.9998765587806702,0.9999204874038696
twi,0.9999476075172424,,0.9999132752418518,0.9998949766159058,0.9999186197916666
luo,0.9998853206634521,,0.9999421238899231,0.999908983707428,0.9999121427536011
yor,0.9999485015869141,,0.9999235272407532,0.9998520016670227,0.9999080101648966
mos,0.99992835521698,,0.9999168515205383,0.9998773336410522,0.9999075134595236
wol,0.9998992681503296,,0.9999131560325623,0.9998995661735535,0.9999039967854818
sna,0.9999420642852783,,0.9998742341995239,0.9998835325241089,0.9998999436696371
bbj,0.999934196472168,,0.999914824962616,0.999839186668396,0.9998960693677267
bam,0.9998975396156311,,0.9999305009841919,0.9998593330383301,0.9998957912127177
hau,0.9999052286148071,,0.999904990196228,0.9998720288276672,0.9998940825462341
fon,0.9999110698699951,,0.9998998641967773,0.9998466372489929,0.9998858571052551
swa,0.9997594356536865,,0.999843955039978,0.9998094439506531,0.9998042782147726
pcm,0.9996986389160156,,0.9997529983520508,0.9998012185096741,0.9997509519259135
