,LOC,DATE,ORG,PER,Mean
luo,0.9923850893974304,0.9884970784187317,0.9911825060844421,0.9658549427986145,0.9900432043261342
kin,0.9931758046150208,0.9870896339416504,0.9925118684768677,0.9492327570915222,0.989842833636643
lug,0.9888215065002441,0.9855692386627197,0.9955592155456543,0.9580994844436646,0.989155168657179
nya,0.9920089244842529,0.9824280738830566,0.9921751022338867,0.9699738621711731,0.9883798732386007
hau,0.9930019378662109,0.9867746829986572,0.9864410758018494,0.9508681297302246,0.9877555672224466
zul,0.9863472580909729,0.9844707250595093,0.9933635592460632,0.9659878015518188,0.9874871969223022
xho,0.9932717680931091,0.9820551872253418,0.9895185828208923,0.9520079493522644,0.9873396669115339
ibo,0.9913009405136108,0.9837910532951355,0.9883783459663391,0.9584253430366516,0.9870598594863693
tsn,0.9891017079353333,0.9853041768074036,0.9870625138282776,0.9620222449302673,0.9865033045991675
sna,0.9903920888900757,0.9721939563751221,0.9904943704605103,0.9470102190971375,0.9833900107965841
wol,0.9919918179512024,0.9730790853500366,0.9856454133987427,0.9664005041122437,0.9831260899444679
ewe,0.9883444905281067,0.9780473709106445,0.984920859336853,0.9475077986717224,0.9828290080095267
twi,0.9882111549377441,0.972571849822998,0.9843065142631531,0.9458742141723633,0.9807660571940533
mos,0.9895022511482239,0.9660383462905884,0.9845407009124756,0.9506164193153381,0.9792631856806866
swa,0.9775822758674622,0.9793130159378052,0.976326584815979,0.9728485941886902,0.9776135597910199
bam,0.9828140735626221,0.9739809632301331,0.9689889550209045,0.9493680596351624,0.9745887781118417
yor,0.9743348956108093,0.970437228679657,0.9738519787788391,0.9554399847984314,0.9724218512510324
fon,0.98419588804245,0.9583359360694885,0.9714399576187134,0.9444774985313416,0.9706266174068698
pcm,0.976787269115448,0.9604932069778442,0.9758784174919128,0.9545199871063232,0.9706235365434126
bbj,0.9604187607765198,0.9683602452278137,0.9671491980552673,0.9373556971549988,0.964583331114286
