,LOC,DATE,ORG,PER,Mean
hau,0.9852309226989746,,0.9866625070571899,0.8954717516899109,0.9824669086016141
wol,0.9849395155906677,,0.9803351163864136,0.9435124397277832,0.9811325130554346
nya,0.9832354187965393,,0.9813984632492065,0.9389539957046509,0.9806491354337106
xho,0.9809435606002808,,0.9814270734786987,0.9227288961410522,0.9789369931587806
kin,0.9842339158058167,,0.9772846698760986,0.9044440984725952,0.9778240930575591
tsn,0.983488142490387,,0.9738320112228394,0.9352743625640869,0.9769913955376699
twi,0.975775420665741,,0.9835125803947449,0.9028308391571045,0.9766896481697376
lug,0.9714486002922058,,0.9865587949752808,0.915442705154419,0.9765590440768462
ibo,0.9869496822357178,,0.9701260924339294,0.9227425456047058,0.976391912652896
sna,0.9739405512809753,,0.9803090691566467,0.9054645299911499,0.9743686455946702
mos,0.9772811532020569,,0.9755900502204895,0.9197578430175781,0.9742556879153619
zul,0.9662813544273376,,0.9803558588027954,0.9358873963356018,0.9718789446812409
luo,0.9829338788986206,,0.9626973271369934,0.9448531866073608,0.971740125463559
fon,0.9713494777679443,,0.9695833921432495,0.9167115092277527,0.9683989378122183
ewe,0.9650587439537048,,0.9690593481063843,0.9240210056304932,0.965403736783908
yor,0.9683392643928528,,0.9605646133422852,0.9500946998596191,0.9638997373672632
bam,0.9704052209854126,,0.9603667259216309,0.9156669974327087,0.963473705145029
bbj,0.9480876922607422,,0.96577388048172,0.917883038520813,0.9554289499154458
pcm,0.9418197274208069,,0.959401547908783,0.9257482290267944,0.949654391178718
swa,0.949038028717041,,0.9360723495483398,0.9325649738311768,0.9421709500826322
