,LOC,DATE,ORG,PER,Mean
lug,0.9999282360076904,0.9999109506607056,0.999958336353302,0.9998003244400024,0.9999290743431488
kin,0.9999399185180664,0.9998977184295654,0.9999125599861145,0.9997749924659729,0.999913050756826
zul,0.999904215335846,0.9998571872711182,0.9999484419822693,0.9997550249099731,0.9998994307084517
hau,0.9999067187309265,0.9998801350593567,0.9998897314071655,0.9997612237930298,0.999888793214575
nya,0.9998989105224609,0.9998576045036316,0.9998925924301147,0.9998329281806946,0.9998817343216437
xho,0.9998258948326111,0.9998629689216614,0.9999049305915833,0.9996978640556335,0.999860267360489
ibo,0.9998592138290405,0.9998849630355835,0.9998277425765991,0.9997442364692688,0.9998543695970015
tsn,0.9998712539672852,0.9999097585678101,0.9997832775115967,0.9998086094856262,0.9998535645472539
sna,0.9998002648353577,0.9998345375061035,0.9999233484268188,0.9997175931930542,0.999849207215495
luo,0.9998928308486938,0.9998452663421631,0.9997941255569458,0.9997830986976624,0.9998424904687064
mos,0.9998430013656616,0.9997909665107727,0.9998155832290649,0.9997575283050537,0.9998149848603582
wol,0.9998737573623657,0.9998048543930054,0.9997621178627014,0.9997670650482178,0.9998123684486786
twi,0.9998258352279663,0.9997817277908325,0.9998180866241455,0.9997206330299377,0.9998062663264089
bam,0.9997762441635132,0.9998122453689575,0.9997415542602539,0.9997029900550842,0.9997747672068609
ewe,0.9998289942741394,0.9997289180755615,0.999747633934021,0.9997138977050781,0.9997670967857559
swa,0.9997849464416504,0.9997889995574951,0.9997046589851379,0.999768853187561,0.9997597770257429
fon,0.9997814893722534,0.9995999932289124,0.9997134208679199,0.9996997714042664,0.9996983393446192
bbj,0.9996140599250793,0.9997071623802185,0.9996262192726135,0.9996787905693054,0.9996499171504727
yor,0.999528169631958,0.9994906783103943,0.9997180104255676,0.999639630317688,0.9995805288290048
pcm,0.9997240304946899,0.9994145035743713,0.9995267391204834,0.9996578693389893,0.999557760628787
