,LOC,DATE,ORG,PER,Mean
xho,0.9997777938842773,0.999733030796051,0.999762773513794,0.9989243745803833,0.9997362169352445
lug,0.9997772574424744,0.9993595480918884,0.9997892379760742,0.9983102679252625,0.9996074236832656
luo,0.9996986985206604,0.9995296001434326,0.999567985534668,0.9991622567176819,0.9995874236156415
tsn,0.9996030330657959,0.9995214343070984,0.9996825456619263,0.9987223744392395,0.9995794814902467
zul,0.9996672868728638,0.9993225932121277,0.9998053908348083,0.9988349676132202,0.9995785936132654
nya,0.9997702240943909,0.9990618228912354,0.9998629093170166,0.9991620779037476,0.9995545203035529
hau,0.9997254014015198,0.9994040131568909,0.9996510744094849,0.9979409575462341,0.9995505732375306
kin,0.9997861981391907,0.9991452097892761,0.9998302459716797,0.9976097941398621,0.9995358563088751
ibo,0.9995917677879333,0.9994460344314575,0.9995640516281128,0.9984288215637207,0.9995052466144809
wol,0.9994379281997681,0.9994286298751831,0.9995898008346558,0.9988857507705688,0.9994698762893677
swa,0.9995493292808533,0.9992699027061462,0.9995828866958618,0.9988000392913818,0.999450039553952
twi,0.9994439482688904,0.9993559718132019,0.999536395072937,0.9985705018043518,0.9994227127595381
ewe,0.9994827508926392,0.99936842918396,0.9994726777076721,0.9986643195152283,0.9994211049823017
mos,0.9994765520095825,0.999122142791748,0.9996572732925415,0.9987021088600159,0.9994000444164524
sna,0.9993394613265991,0.998907744884491,0.9997397661209106,0.9982905387878418,0.9993020179983857
bam,0.9991632103919983,0.999289870262146,0.9994825720787048,0.9986940026283264,0.9992958353711413
fon,0.9994521141052246,0.998242974281311,0.9993395805358887,0.9988962411880493,0.9990085611095676
bbj,0.9991462826728821,0.9985915422439575,0.9991981387138367,0.9985080361366272,0.9989664306888333
pcm,0.9992260336875916,0.9986417889595032,0.9987418055534363,0.9988492131233215,0.9988693393670119
yor,0.9986667633056641,0.9982984662055969,0.9988386034965515,0.998117983341217,0.9985887245698408
