,PER,LOC,DATE,ORG,Mean
nya,0.8785279393196106,0.9511128067970276,,0.9573484063148499,0.9520256745005117
kin,0.8608705997467041,0.9479086399078369,,0.9604464769363403,0.9514598800140677
twi,0.8575925230979919,0.9421294331550598,,0.9660989046096802,0.9513028588109803
ibo,0.8474620580673218,0.9464850425720215,,0.9599394202232361,0.9501321292617946
zul,0.8649411201477051,0.9425287246704102,,0.9595237970352173,0.9485189266575192
hau,0.8595091700553894,0.9404779076576233,,0.9606043696403503,0.9478897220880083
mos,0.8448326587677002,0.9427385926246643,,0.9530870318412781,0.9449104776660215
lug,0.8292878866195679,0.9332231879234314,,0.9627813100814819,0.9445445491272269
tsn,0.8671981692314148,0.9433548450469971,,0.946671187877655,0.9427465646012315
fon,0.8460838794708252,0.9361956715583801,,0.9523125886917114,0.9413948024360879
sna,0.8574304580688477,0.9354060888290405,,0.9488499164581299,0.9396610838695637
luo,0.8627636432647705,0.9486586451530457,,0.9334074258804321,0.9387533444802738
xho,0.8406464457511902,0.9267407655715942,,0.9526801705360413,0.9368251081809257
wol,0.8713135719299316,0.9171082973480225,,0.9475812911987305,0.9305671858556063
ewe,0.8508286476135254,0.9143481254577637,,0.9469289779663086,0.9283139913984872
pcm,0.8611164689064026,0.9327058792114258,,0.9215908050537109,0.9252250836890878
swa,0.8620501160621643,0.9290347099304199,,0.9218723773956299,0.9236068418882426
bbj,0.8573071360588074,0.889762282371521,,0.9363561868667603,0.9114353870882571
bam,0.851547360420227,0.9455210566520691,,0.8789284229278564,0.9104574374782229
yor,0.8386580944061279,0.8769654631614685,,0.9399234652519226,0.9064118514940577
