,PER,LOC,DATE,ORG,Mean
kin,0.5444290041923523,0.8468849658966064,0.8790667653083801,0.8551269173622131,0.854164832947301
nya,0.5961994528770447,0.7700728178024292,0.8559304475784302,0.8550609350204468,0.8224954795993231
luo,0.5953043699264526,0.802344560623169,0.8382916450500488,0.818745493888855,0.8153921443652483
lug,0.5775052905082703,0.8672215938568115,0.7830849885940552,0.8004230856895447,0.8122156815591202
sna,0.5936772227287292,0.6797017455101013,0.9003547430038452,0.8555442094802856,0.807588670378417
twi,0.5858815908432007,0.7785874009132385,0.7686527967453003,0.8764045238494873,0.8035286329930125
ibo,0.5988210439682007,0.6644579172134399,0.8965098857879639,0.8485251665115356,0.7991575922062194
zul,0.5831062197685242,0.6870405077934265,0.8580144643783569,0.8542571663856506,0.795522389458675
swa,0.5181120038032532,0.845945417881012,0.745319128036499,0.788198709487915,0.7877614299456278
tsn,0.5703633427619934,0.7101706862449646,0.8688846230506897,0.7867598533630371,0.7843258049752977
xho,0.6002965569496155,0.5511422157287598,0.9041870832443237,0.8168222904205322,0.7543037198727427
wol,0.5850784182548523,0.6163582801818848,0.8435244560241699,0.8070535063743591,0.752300963292714
hau,0.5828437805175781,0.5775892734527588,0.8523539900779724,0.8328623175621033,0.750907257491467
bam,0.5461366772651672,0.6660712957382202,0.7626763582229614,0.6501502394676208,0.6900869588446773
ewe,0.5840405821800232,0.7480368614196777,0.5288131833076477,0.7862063050270081,0.6856531976095213
fon,0.5610771179199219,0.5847309231758118,0.7152211666107178,0.7628033757209778,0.6851046054191838
pcm,0.5479976534843445,0.7475400567054749,0.5180473327636719,0.7617201209068298,0.67326384626962
mos,0.5658835768699646,0.6547406911849976,0.560967206954956,0.7715316414833069,0.6605204425606073
yor,0.446750283241272,0.45424795150756836,0.6790176630020142,0.7348726391792297,0.6192625067592447
bbj,0.5970250964164734,0.42504680156707764,0.639883279800415,0.6887422204017639,0.5848018978935441
