,DATE,LOC,ORG,PER,Mean
kin,0.8867217302322388,0.8954415917396545,0.8899886608123779,0.8771191239356995,0.8873177766799927
lug,0.7933214902877808,0.8841341733932495,0.8396487832069397,0.9710625410079956,0.8720417469739914
nya,0.8584339618682861,0.8185354471206665,0.8938226699829102,0.8930547833442688,0.8659617155790329
luo,0.8450670838356018,0.8575097322463989,0.846416711807251,0.8788147568702698,0.8569520711898804
twi,0.7828713655471802,0.8505591750144958,0.8936812281608582,0.8970289826393127,0.8560351878404617
sna,0.8929569125175476,0.7217156887054443,0.8695600032806396,0.8847266435623169,0.8422398120164871
ibo,0.9008654952049255,0.7155119776725769,0.8630722165107727,0.8554438352584839,0.8337233811616898
tsn,0.8702186942100525,0.7878292798995972,0.8264372944831848,0.8451603651046753,0.8324114084243774
swa,0.7702730894088745,0.8966637253761292,0.8110611438751221,0.8489187359809875,0.8317291736602783
zul,0.8655198812484741,0.7401546835899353,0.8862565159797668,0.7954250574111938,0.8218390345573425
wol,0.8514499068260193,0.675828218460083,0.8552715182304382,0.8628125190734863,0.8113405406475067
hau,0.8695467710494995,0.6348401308059692,0.858019232749939,0.8659729361534119,0.8070947676897049
xho,0.9008559584617615,0.592778205871582,0.850274920463562,0.8439010977745056,0.7969525456428528
pcm,0.5654741525650024,0.8346538543701172,0.7933716177940369,0.8900666832923889,0.7708915770053864
ewe,0.5492811799049377,0.8218951225280762,0.8247822523117065,0.8760031461715698,0.7679904252290726
fon,0.7193748354911804,0.6411577463150024,0.8078605532646179,0.8617493510246277,0.7575356215238571
bam,0.775169849395752,0.7328162789344788,0.6874837279319763,0.8168441653251648,0.753078505396843
mos,0.5889195799827576,0.7079678773880005,0.7959111332893372,0.8567672371864319,0.7373914569616318
bbj,0.6621121764183044,0.4854131042957306,0.7389478087425232,0.8681991100311279,0.6886680498719215
yor,0.6995526552200317,0.49525028467178345,0.7618698477745056,0.6877626776695251,0.6611088663339615
