,PER,ORG,LOC,DATE
bam,0.9571609497070312,0.9091110229492188,0.8980215787887573,0.9384111166000366
bbj,0.9673430323600769,0.9623833298683167,0.8470039367675781,0.9145039916038513
ewe,0.9586212038993835,0.9677924513816833,0.9130429029464722,0.9101149439811707
fon,0.9571524858474731,0.9603053331375122,0.8691918253898621,0.8927372097969055
hau,0.93992018699646,0.9400545358657837,0.8349098563194275,0.8933693170547485
ibo,0.9730672240257263,0.9728443622589111,0.8755982518196106,0.9659222960472107
kin,0.9515904188156128,0.9793055653572083,0.9296256303787231,0.9634719491004944
lug,0.9542953968048096,0.9098625779151917,0.9530526995658875,0.9195106625556946
luo,0.9422168731689453,0.9723065495491028,0.9365991950035095,0.9364659786224365
mos,0.9578021764755249,0.9665921330451965,0.8744387626647949,0.88385009765625
nya,0.971157968044281,0.9749354124069214,0.8781808018684387,0.9418094158172607
pcm,0.9550624489784241,0.9215173721313477,0.9341168999671936,0.8543076515197754
sna,0.9400955438613892,0.9437123537063599,0.894472062587738,0.9599558115005493
swa,0.9587833881378174,0.9120769500732422,0.9556533694267273,0.8567139506340027
tsn,0.954651415348053,0.9661077260971069,0.9202070236206055,0.9627283215522766
twi,0.9666276574134827,0.9780349731445312,0.9463787078857422,0.9452162384986877
wol,0.9689716100692749,0.9669247269630432,0.8423113822937012,0.9584356546401978
xho,0.9475598931312561,0.9549683928489685,0.8726739287376404,0.9557670950889587
yor,0.9345986843109131,0.955645740032196,0.8508827686309814,0.9227150678634644
zul,0.9486591219902039,0.9665320515632629,0.9024671316146851,0.9531078934669495
