,LOC,ORG,PER,DATE,Mean
lug,0.9999938011169434,0.9999947547912598,0.9999529123306274,0.9999897480010986,0.9999917327583611
xho,0.9999934434890747,0.9999909400939941,0.999948263168335,0.9999898076057434,0.9999902767020387
kin,0.9999929070472717,0.9999938607215881,0.9999469518661499,0.9999867677688599,0.9999900297685103
zul,0.9999891519546509,0.9999939799308777,0.9999448657035828,0.9999885559082031,0.9999893756655903
sna,0.9999940991401672,0.9999947547912598,0.9999206066131592,0.9999841451644897,0.9999891713068083
ibo,0.9999892711639404,0.9999865889549255,0.9999376535415649,0.9999925494194031,0.99998812396805
nya,0.9999911785125732,0.9999919533729553,0.9999434351921082,0.9999822974205017,0.9999873065329218
luo,0.9999915361404419,0.9999891519546509,0.999946117401123,0.9999845027923584,0.9999872987920587
tsn,0.9999848008155823,0.9999901056289673,0.9999291300773621,0.9999861717224121,0.9999855222640099
hau,0.9999914169311523,0.9999892711639404,0.9999596476554871,0.999975323677063,0.9999846699949982
ewe,0.9999898672103882,0.9999843835830688,0.9999231100082397,0.999984085559845,0.999984475699338
wol,0.9999867677688599,0.99998539686203,0.9999271631240845,0.9999856948852539,0.9999844261578151
mos,0.999988317489624,0.9999902248382568,0.9999271035194397,0.9999791979789734,0.9999843859053278
swa,0.9999866485595703,0.9999849200248718,0.9999468922615051,0.9999842047691345,0.9999842612774341
yor,0.9999852180480957,0.9999868273735046,0.9999516606330872,0.9999824166297913,0.9999839593837787
pcm,0.9999821782112122,0.9999836087226868,0.9999301433563232,0.9999834895133972,0.9999817168557799
bbj,0.9999812245368958,0.9999862909317017,0.9999412298202515,0.99997878074646,0.9999810372080121
twi,0.9999863505363464,0.999985933303833,0.9999092817306519,0.9999587535858154,0.9999752532352101
fon,0.999970555305481,0.9999839067459106,0.9999139904975891,0.9999727606773376,0.9999741370027716
bam,0.9999702572822571,0.9999650120735168,0.9999138116836548,0.9999704360961914,0.9999671462294343
