,LOC,ORG,PER,DATE,Mean
yor,0.9999951720237732,0.9999949932098389,,,0.999995082616806
zul,0.9999959468841553,0.9999945759773254,0.9999614357948303,,0.9999939604447439
bam,0.9999959468841553,0.9999963045120239,0.9999297857284546,,0.9999935741607959
ewe,0.9999919533729553,0.9999969005584717,0.99996018409729,,0.9999931099323126
fon,0.9999951124191284,0.9999943375587463,0.9999517202377319,,0.9999930709600449
ibo,0.9999922513961792,0.9999935030937195,,,0.9999928772449493
nya,0.9999968409538269,0.9999879598617554,0.9999634623527527,,0.9999912874056742
hau,0.9999912977218628,0.9999952912330627,0.999935507774353,,0.9999910719119586
xho,0.9999961256980896,0.9999853372573853,0.9999520778656006,,0.9999892448003476
twi,0.9999875426292419,0.9999918937683105,0.9999388456344604,,0.9999877615616872
kin,0.9999912977218628,0.9999880790710449,0.999923586845398,,0.9999871460291055
sna,0.999993085861206,0.9999805688858032,0.9999369978904724,,0.9999849108549265
mos,0.9999833703041077,0.9999803900718689,0.9999516010284424,,0.9999807156049288
bbj,0.9999704957008362,0.9999933242797852,0.9999473094940186,,0.9999805792019918
wol,0.9999936819076538,0.9999614953994751,0.9999486804008484,,0.9999764767976907
lug,,0.9999777674674988,0.9999454021453857,,0.9999753700362312
swa,0.999984622001648,0.999965488910675,0.9999327063560486,,0.9999734266446187
luo,,0.999970555305481,0.9999473094940186,,0.9999688333935208
tsn,0.9999725818634033,0.9999585151672363,,,0.9999655485153198
pcm,0.9999383091926575,0.9999133944511414,0.9998716115951538,,0.9999237656593323
