,LOC,ORG,PER,DATE,Mean
sna,0.9999830722808838,0.9999879002571106,0.9996870160102844,0.9999721646308899,0.9999734085875672
lug,0.99995356798172,0.9999876022338867,0.9997584819793701,0.9999477863311768,0.9999576737354328
kin,0.9999179244041443,0.9999635815620422,0.9998597502708435,0.9999564290046692,0.9999437386339362
nya,0.999901533126831,0.9999825954437256,0.999632716178894,0.9999641180038452,0.9999411895677641
xho,0.9999292492866516,0.9999626278877258,0.999528706073761,0.9999566674232483,0.9999385847673787
pcm,0.999931812286377,0.999954879283905,0.9997439384460449,0.9999119639396667,0.9999279774628677
tsn,0.9998776316642761,0.9999411106109619,0.9997190237045288,0.9999454021453857,0.9999161254275929
swa,0.9998983144760132,0.9999143481254578,0.9996809959411621,0.9999006390571594,0.9998986303032219
bbj,0.9998490810394287,0.9999244213104248,0.9997793436050415,0.9998934268951416,0.999886128809545
luo,0.9998342394828796,0.9999451637268066,0.9995914101600647,0.9999024271965027,0.9998860854607123
zul,0.9998527765274048,0.9999582171440125,0.9995554685592651,0.9998559355735779,0.999880313873291
hau,0.9998854398727417,0.9999130964279175,0.9998811483383179,0.9997844696044922,0.9998615252507197
twi,0.9998729825019836,0.9998903274536133,0.9996698498725891,0.9997977614402771,0.9998489153849615
mos,0.9998844265937805,0.9999050498008728,0.9996046423912048,0.9997174143791199,0.9998296305730745
wol,0.9997197985649109,0.9999271631240845,0.999573826789856,0.9998432397842407,0.9998234115637742
ibo,0.9997838735580444,0.9998189806938171,0.9996028542518616,0.999799370765686,0.9997956017395119
yor,0.9997950792312622,0.9998869895935059,0.9995471239089966,0.9996504783630371,0.9997715315261444
ewe,0.9998284578323364,0.9997802972793579,0.9993225336074829,0.9997262954711914,0.99976651080243
fon,0.9995700716972351,0.9998250603675842,0.9991266131401062,0.9995942711830139,0.9996491987983902
bam,0.9995229840278625,0.9997134208679199,0.9994190335273743,0.9995253086090088,0.999582868891877
