,ORG,PER,DATE,LOC
bam,0.9604390859603882,0.8664983510971069,0.9706974625587463,0.9480090141296387
bbj,0.9715873599052429,0.8808436989784241,0.9583449959754944,0.9173088669776917
ewe,0.9756847023963928,0.8940157294273376,0.9660742878913879,0.958155632019043
fon,0.9769605398178101,0.8861621022224426,0.9606686234474182,0.9306089878082275
hau,0.9682888984680176,0.8910208940505981,0.9266717433929443,0.9278709888458252
ibo,0.9770010709762573,0.8792527914047241,0.9850631356239319,0.9428344368934631
kin,0.9832859039306641,0.8698117733001709,0.982763946056366,0.9702657461166382
lug,0.9656986594200134,0.8822857737541199,0.9690635800361633,0.977764904499054
luo,0.9756190776824951,0.8856351971626282,0.9843317866325378,0.9695242047309875
mos,0.9770230054855347,0.8867080807685852,0.949732780456543,0.9426167011260986
nya,0.9839470982551575,0.8882262706756592,0.9742450714111328,0.9432635307312012
pcm,0.9358013272285461,0.8866658806800842,0.8967303037643433,0.9598585367202759
sna,0.9766905307769775,0.8832436203956604,0.9848344922065735,0.9509807229042053
swa,0.9533929228782654,0.8891841769218445,0.909996509552002,0.9569376111030579
tsn,0.971265971660614,0.8884795904159546,0.9822702407836914,0.957767903804779
twi,0.98712557554245,0.8906728625297546,0.9748175740242004,0.971185564994812
wol,0.9663720726966858,0.8741241693496704,0.9795664548873901,0.9303550720214844
xho,0.9691827893257141,0.8875169157981873,0.9734953045845032,0.9442627429962158
yor,0.9795399904251099,0.873543918132782,0.9690611958503723,0.9248142838478088
zul,0.9824293851852417,0.8840762972831726,0.9775965809822083,0.9549056887626648
