layer,model,rank_type,language,pearson
2,xlmr,top5,nya,0.9999971722570079
2,xlmr,top5,kin,0.9999970786553622
2,xlmr,top5,sna,0.9999957234131929
2,xlmr,top5,tsn,0.9999950355562233
2,xlmr,top5,luo,0.999995023006202
2,xlmr,worst5,fon,0.9999827401303683
2,xlmr,worst5,bam,0.999984428925711
2,xlmr,worst5,hau,0.9999881932228272
2,xlmr,worst5,swa,0.9999888345929515
2,xlmr,worst5,pcm,0.9999892731830833
3,xlmr,top5,lug,0.9999974458761067
3,xlmr,top5,sna,0.9999974001001442
3,xlmr,top5,kin,0.9999967082652665
3,xlmr,top5,xho,0.9999965483349864
3,xlmr,top5,nya,0.9999963022429876
3,xlmr,worst5,pcm,0.9999808943696424
3,xlmr,worst5,swa,0.9999873618632829
3,xlmr,worst5,fon,0.9999890474741748
3,xlmr,worst5,ibo,0.9999912920206323
3,xlmr,worst5,ewe,0.999991485477171
10,xlmr,top5,ibo,0.9999979819338511
10,xlmr,top5,xho,0.999997815603267
10,xlmr,top5,twi,0.9999976917625917
10,xlmr,top5,sna,0.9999973956046815
10,xlmr,top5,ewe,0.9999971079499383
10,xlmr,worst5,pcm,0.9999807259434712
10,xlmr,worst5,tsn,0.9999900632891272
10,xlmr,worst5,swa,0.9999905216447612
10,xlmr,worst5,bam,0.9999925313233191
10,xlmr,worst5,bbj,0.999993101717076
12,xlmr,top5,bam,0.9986688308594723
12,xlmr,top5,ewe,0.9985170770134522
12,xlmr,top5,pcm,0.9979204330318568
12,xlmr,top5,hau,0.997895938061226
12,xlmr,top5,swa,0.9978793264364273
12,xlmr,worst5,fon,0.9948862427705628
12,xlmr,worst5,zul,0.9950503710669565
12,xlmr,worst5,xho,0.9951913519575143
12,xlmr,worst5,wol,0.9955314277795985
12,xlmr,worst5,kin,0.9966185627773009
