,LOC,DATE,PER,ORG,Mean
kin,0.9999984502792358,0.9999967217445374,0.9999904036521912,0.999992847442627,0.9999959182551527
zul,0.9999964237213135,0.9999936819076538,0.9999861121177673,0.9999942779541016,0.9999946577968247
sna,0.9999920129776001,0.9999945163726807,0.9999854564666748,0.999995231628418,0.9999937870371061
xho,0.9999927282333374,0.9999959468841553,0.9999861717224121,0.9999918341636658,0.9999933876390532
twi,0.9999950528144836,0.9999911189079285,0.9999862909317017,0.9999914765357971,0.9999924508605417
hau,0.9999948740005493,0.9999920129776001,0.9999900460243225,0.9999903440475464,0.9999923731085509
wol,0.9999953508377075,0.9999961256980896,0.9999854564666748,0.9999843835830688,0.9999918510594706
lug,0.9999926686286926,0.9999905824661255,0.9999890923500061,0.9999918341636658,0.9999916540981904
yor,0.9999907612800598,0.9999902248382568,0.99998539686203,0.9999929070472717,0.9999912047949363
bam,0.9999935030937195,0.9999883770942688,0.9999853372573853,0.9999917149543762,0.9999911060796323
nya,0.9999970197677612,0.999988317489624,0.9999901056289673,0.9999855160713196,0.9999902816269342
ibo,0.9999939799308777,0.9999945759773254,0.9999828338623047,0.9999825954437256,0.9999902648875719
mos,0.9999918937683105,0.9999868273735046,0.9999874830245972,0.9999912977218628,0.9999899665514628
bbj,0.9999885559082031,0.9999887347221375,0.9999842643737793,0.9999921917915344,0.9999897398660815
luo,0.9999939203262329,0.9999953508377075,0.9999896287918091,0.9999773502349854,0.9999888856892823
ewe,0.9999959468841553,0.9999815225601196,0.9999822378158569,0.9999885559082031,0.9999885737426638
tsn,0.999995231628418,0.9999910593032837,0.9999886155128479,0.9999762773513794,0.9999875399697171
fon,0.9999914169311523,0.9999809861183167,0.999980628490448,0.9999887943267822,0.9999869644172549
swa,0.9999961853027344,0.9999684691429138,0.999991238117218,0.9999762177467346,0.9999804631305804
pcm,0.9999920725822449,0.9999555349349976,0.9999878406524658,0.9999734163284302,0.9999738977024248
