,LOC,DATE,PER,ORG,Mean
zul,0.9999987483024597,0.9999993443489075,0.9999865293502808,0.9999986290931702,0.9999987123206532
tsn,0.9999977946281433,0.9999985694885254,0.9999955296516418,0.9999986290931702,0.9999982869531227
luo,0.9999993443489075,0.9999983906745911,0.9999825358390808,0.9999973177909851,0.9999981018814827
ibo,0.9999969005584717,0.999998927116394,0.9999890923500061,0.9999974966049194,0.9999976380290635
wol,0.9999963641166687,0.9999980926513672,0.9999916553497314,0.9999985098838806,0.9999975610592859
nya,0.9999990463256836,0.9999949932098389,0.9999900460243225,0.9999986290931702,0.9999974379389305
xho,0.9999963045120239,0.9999973773956299,0.9999893307685852,0.9999987483024597,0.999997348453742
kin,0.9999993443489075,0.9999946355819702,0.9999855756759644,0.9999984502792358,0.9999972893184251
yor,0.9999967813491821,0.9999979734420776,0.9999926090240479,0.9999972581863403,0.9999972631925047
swa,0.999998152256012,0.9999950528144836,0.9999900460243225,0.9999970197677612,0.9999966361704148
pcm,0.9999964833259583,0.9999961853027344,0.9999850392341614,0.9999970197677612,0.9999963813253588
bam,0.999997079372406,0.9999963045120239,0.99998539686203,0.9999948143959045,0.9999958980740524
sna,0.999994695186615,0.9999940395355225,0.9999898076057434,0.9999982714653015,0.9999955764279904
twi,0.9999973773956299,0.9999909996986389,0.9999812841415405,0.9999969005584717,0.9999948750956478
bbj,0.9999954104423523,0.9999938607215881,0.9999780058860779,0.9999960064888,0.9999948234695775
lug,0.9999985098838806,0.9999934434890747,0.9999871850013733,0.999991774559021,0.9999944595840033
mos,0.9999964237213135,0.9999889135360718,0.9999909996986389,0.9999977350234985,0.9999943045493499
ewe,0.999998152256012,0.999986469745636,0.9999874234199524,0.9999982714653015,0.9999941895640115
hau,0.9999984502792358,0.9999820590019226,0.9999760389328003,0.9999952912330627,0.9999916831965209
fon,0.9999948143959045,0.9999820590019226,0.9999833106994629,0.9999939203262329,0.9999901550648407
