,LOC,DATE,PER,ORG
bam,0.9806933999061584,0.9706081748008728,0.9874492287635803,0.9633917808532715
bbj,0.9491122961044312,0.9630403518676758,0.9899271726608276,0.9831017255783081
ewe,0.9777845144271851,0.9612892270088196,0.9876542091369629,0.9906286597251892
fon,0.9652453064918518,0.9646345376968384,0.9847583174705505,0.9836723804473877
hau,0.9758987426757812,0.9669651985168457,0.9856228828430176,0.983105480670929
ibo,0.9647966623306274,0.9874930381774902,0.9884077310562134,0.9904744625091553
kin,0.9862489104270935,0.9784206748008728,0.9866580963134766,0.9928784370422363
lug,0.9916942715644836,0.9653995633125305,0.9894224405288696,0.9780136942863464
luo,0.9891644716262817,0.980479896068573,0.9861001372337341,0.9876917600631714
mos,0.967930257320404,0.9585488438606262,0.984595000743866,0.9883216619491577
nya,0.9664520025253296,0.9684079885482788,0.9922885894775391,0.9885883331298828
pcm,0.9902392029762268,0.9348784685134888,0.9927946329116821,0.9836668968200684
sna,0.9636148810386658,0.9739381670951843,0.9876328706741333,0.9845782518386841
swa,0.9948123693466187,0.9340617656707764,0.9898086786270142,0.9774565696716309
tsn,0.9823300242424011,0.979027509689331,0.9902511835098267,0.9822313785552979
twi,0.9918763041496277,0.9682855606079102,0.9916854500770569,0.9933255314826965
wol,0.9658403992652893,0.9761738777160645,0.9886749982833862,0.9830706119537354
xho,0.9594026803970337,0.9802329540252686,0.9866799116134644,0.978787899017334
yor,0.9543774127960205,0.9722780585289001,0.9819982647895813,0.9890702366828918
zul,0.9746692776679993,0.9767118692398071,0.9883349537849426,0.9871954321861267
