,LOC,DATE,PER,ORG
bam,0.9752569794654846,0.9759317636489868,0.9867376089096069,0.9792564511299133
bbj,0.9589782357215881,0.9691102504730225,0.9892029166221619,0.9880589246749878
ewe,0.9808770418167114,0.9667577743530273,0.9895848631858826,0.9921579360961914
fon,0.9612656831741333,0.9663891196250916,0.9826722145080566,0.9875268936157227
hau,0.9593356847763062,0.9738852977752686,0.9835132360458374,0.9773375391960144
ibo,0.9700384736061096,0.9884705543518066,0.9870914816856384,0.9922183752059937
kin,0.9892880320549011,0.9871807098388672,0.9865285158157349,0.9936821460723877
lug,0.9870352149009705,0.975104808807373,0.9963586330413818,0.9727970361709595
luo,0.9872888326644897,0.9825081825256348,0.9881793260574341,0.9877272844314575
mos,0.9713318943977356,0.9495708346366882,0.98570716381073,0.9886645078659058
nya,0.9799471497535706,0.9735316634178162,0.9887208342552185,0.9902740120887756
pcm,0.9813172221183777,0.9461179375648499,0.9908367395401001,0.9829469323158264
sna,0.9736494421958923,0.9807393550872803,0.9867051839828491,0.9877141714096069
swa,0.9921269416809082,0.9495565891265869,0.9908159971237183,0.9786776304244995
tsn,0.9808894991874695,0.9838683009147644,0.9891266822814941,0.9811831712722778
twi,0.9858713150024414,0.979520320892334,0.9886465668678284,0.9936291575431824
wol,0.9701627492904663,0.9873670935630798,0.9852072596549988,0.986501157283783
xho,0.9620316624641418,0.9854957461357117,0.9821615815162659,0.9845657348632812
yor,0.9540457129478455,0.9741703867912292,0.979083776473999,0.9862907528877258
zul,0.9722164273262024,0.9848793745040894,0.9853342771530151,0.9907313585281372
