,LOC,PER,DATE,ORG,Mean
twi,0.9720103144645691,0.9829249382019043,0.9792329668998718,0.9888833165168762,0.9807628840208054
kin,0.9734805822372437,0.9768074154853821,0.9809612035751343,0.9849895238876343,0.9790596812963486
tsn,0.9575192928314209,0.981177031993866,0.9830040335655212,0.9832821488380432,0.9762456268072128
ibo,0.949308454990387,0.9827274084091187,0.9895738363265991,0.9825839400291443,0.9760484099388123
zul,0.9571003913879395,0.9770497679710388,0.9789266586303711,0.987496018409729,0.9751432090997696
luo,0.9681057333946228,0.9737499356269836,0.9774588346481323,0.9803532958030701,0.9749169498682022
sna,0.9497226476669312,0.9760227799415588,0.9843379259109497,0.9785013198852539,0.9721461683511734
xho,0.9448731541633606,0.9754236340522766,0.985334038734436,0.9807604551315308,0.971597820520401
ewe,0.9597097039222717,0.9776778221130371,0.9587849974632263,0.9869822263717651,0.9707886874675751
nya,0.9424774646759033,0.9835172891616821,0.9733208417892456,0.9819029569625854,0.9703046381473541
lug,0.9712573289871216,0.9774819016456604,0.9657682180404663,0.9618083834648132,0.9690789580345154
wol,0.9319798350334167,0.9843498468399048,0.9750321507453918,0.9806176424026489,0.9679948687553406
mos,0.9472631216049194,0.9820464253425598,0.9532283544540405,0.983210563659668,0.9664371162652969
bbj,0.9341176748275757,0.9789667725563049,0.9649137854576111,0.9838064908981323,0.965451180934906
fon,0.9338681697845459,0.9815698266029358,0.9625569581985474,0.9828808307647705,0.9652189463376999
yor,0.935104250907898,0.9730161428451538,0.9717963337898254,0.9730457067489624,0.9632406085729599
bam,0.9503253698348999,0.977300763130188,0.9685573577880859,0.9567601680755615,0.9632359147071838
hau,0.927780270576477,0.9761433601379395,0.9532371759414673,0.9731284379959106,0.9575723111629486
swa,0.9597977995872498,0.9730894565582275,0.9285420775413513,0.951622724533081,0.9532630145549774
pcm,0.9653034806251526,0.9784523844718933,0.9129566550254822,0.9518380165100098,0.9521376341581345
