,ORG,PER,DATE,LOC,Mean
twi,0.9917441010475159,0.9877629280090332,0.9776966571807861,0.9854139685630798,0.9856544137001038
tsn,0.9854406714439392,0.9859636425971985,0.9812034964561462,0.9775059223175049,0.9825284332036972
luo,0.9838029742240906,0.9821121096611023,0.9793519377708435,0.9845266938209534,0.9824484288692474
kin,0.9880004525184631,0.980974018573761,0.9815833568572998,0.9787144660949707,0.9823180735111237
ewe,0.9904839396476746,0.9839577078819275,0.9638708829879761,0.9734193086624146,0.9779329597949982
zul,0.9825330972671509,0.9817950129508972,0.9772701859474182,0.9689460396766663,0.9776360839605331
nya,0.9821292161941528,0.9884123206138611,0.9719451069831848,0.9671468734741211,0.97740837931633
lug,0.97872394323349,0.9646912813186646,0.978108823299408,0.9875390529632568,0.9772657752037048
sna,0.9812081456184387,0.9821639060974121,0.9783487915992737,0.958101749420166,0.9749556481838226
ibo,0.987232506275177,0.9835947751998901,0.9863820672035217,0.9421298503875732,0.9748347997665405
wol,0.9806699752807617,0.9847297668457031,0.9792084097862244,0.9524523019790649,0.9742651134729385
fon,0.9854466319084167,0.9808935523033142,0.9625464081764221,0.9656496047973633,0.9736340492963791
bam,0.9578325748443604,0.98345947265625,0.9794228672981262,0.9718255996704102,0.9731351286172867
mos,0.9853152632713318,0.9792168140411377,0.9567612409591675,0.9654690027236938,0.9716905802488327
bbj,0.984996497631073,0.9859279990196228,0.9634608626365662,0.9444131851196289,0.9696996361017227
hau,0.9787164926528931,0.97942054271698,0.9550887942314148,0.9601302146911621,0.9683390110731125
swa,0.9567229151725769,0.9856386780738831,0.9439066052436829,0.9847804307937622,0.9677621573209763
yor,0.9761980175971985,0.9761447906494141,0.9692568182945251,0.9484663605690002,0.9675164967775345
pcm,0.9763902425765991,0.9864208698272705,0.9323292970657349,0.9743540287017822,0.9673736095428467
xho,0.9767772555351257,0.9660597443580627,0.9683763384819031,0.9541473388671875,0.9663401693105698
