,LOC,PER,DATE,ORG,Mean
kin,0.9999437928199768,0.9998202919960022,0.999905526638031,0.9999091625213623,0.9999169173178735
lug,0.9998970031738281,0.9998503923416138,0.9999155402183533,0.999941885471344,0.9999163831983294
zul,0.9999083876609802,0.9998245239257812,0.9998818039894104,0.9999427199363708,0.9999087251626052
hau,0.9999114871025085,0.9998217821121216,0.9998889565467834,0.9998821020126343,0.9998923013736676
nya,0.9998965263366699,0.9998418092727661,0.9998772144317627,0.9998828768730164,0.9998844033711917
sna,0.9998442530632019,0.9997732639312744,0.9998694658279419,0.9999309778213501,0.9998787525412324
xho,0.9998360872268677,0.9998067021369934,0.9998932480812073,0.9998957514762878,0.9998732542062735
ibo,0.9998742938041687,0.9998273253440857,0.9999024868011475,0.9998079538345337,0.999860688463434
tsn,0.9998863339424133,0.9998310804367065,0.9999127984046936,0.9997628927230835,0.9998534128263399
mos,0.9998719096183777,0.9998173713684082,0.999817967414856,0.9998226761817932,0.9998369944560064
luo,0.9998830556869507,0.9997959733009338,0.9998484253883362,0.9997813105583191,0.9998365160706756
twi,0.999833345413208,0.9997788667678833,0.9998003840446472,0.9998248815536499,0.9998184806340701
bam,0.9998400807380676,0.9997589588165283,0.9998431205749512,0.9997530579566956,0.9998107064854015
wol,0.9998889565467834,0.9997966289520264,0.9998061656951904,0.9997127652168274,0.9998024733035595
swa,0.9998661875724792,0.9998013377189636,0.999805212020874,0.9996901750564575,0.9997875589828986
ewe,0.9998415112495422,0.999792218208313,0.999686062335968,0.9997639060020447,0.9997645639753961
fon,0.9998316764831543,0.9997511506080627,0.9996433258056641,0.9997638463973999,0.9997464093295011
bbj,0.9996912479400635,0.9997420310974121,0.9997162222862244,0.9996752738952637,0.9996954891588781
yor,0.9996069073677063,0.999732494354248,0.9995972514152527,0.9997739195823669,0.9996612590628785
pcm,0.9997235536575317,0.9996668696403503,0.9993523955345154,0.9995595216751099,0.999548318324151
