,PER,LOC,ORG,DATE
bam,0.9721216559410095,0.9436933398246765,0.9543362855911255,0.9676864743232727
bbj,0.9785627722740173,0.9180702567100525,0.9749865531921387,0.9607881903648376
ewe,0.9662039279937744,0.9571363925933838,0.9738713502883911,0.9473711252212524
fon,0.9746058583259583,0.9367059469223022,0.9742052555084229,0.9568465948104858
hau,0.9671365022659302,0.9268332123756409,0.970200777053833,0.9300894737243652
ibo,0.9808220267295837,0.9251384735107422,0.9709029197692871,0.9868151545524597
kin,0.9744154214859009,0.9591833353042603,0.9576219320297241,0.9778680801391602
lug,0.9748552441596985,0.9730371832847595,0.9527755379676819,0.983780562877655
luo,0.967013955116272,0.9664862155914307,0.9543193578720093,0.9740975499153137
mos,0.9793441295623779,0.9403775930404663,0.9755632877349854,0.9720698595046997
nya,0.9808520674705505,0.936786413192749,0.979715883731842,0.9576338529586792
pcm,0.9770283102989197,0.9556365013122559,0.9221965074539185,0.8877308964729309
sna,0.9681214094161987,0.9470377564430237,0.9670406579971313,0.9813148379325867
swa,0.9714025855064392,0.9591029286384583,0.9290720820426941,0.9080060124397278
tsn,0.9782421588897705,0.9574505090713501,0.9713002443313599,0.9778227210044861
twi,0.9823952913284302,0.9704376459121704,0.9815833568572998,0.9668691754341125
wol,0.981169581413269,0.922858715057373,0.9690909385681152,0.9790858030319214
xho,0.9686741232872009,0.9352276921272278,0.9685849547386169,0.9680715203285217
yor,0.96885085105896,0.9029865860939026,0.9689050316810608,0.9678393602371216
zul,0.9734915494918823,0.9515178203582764,0.9769455194473267,0.9713505506515503
