,ORG,PER,LOC,DATE,Mean
lug,0.9999858736991882,0.999851405620575,0.9999814629554749,0.9999604225158691,0.999973958871496
nya,0.9999852776527405,0.9997349381446838,0.9999285936355591,0.9999774694442749,0.9999601764316008
kin,0.9999607801437378,0.9998502731323242,0.9999513626098633,0.999957799911499,0.9999549723672742
sna,0.9999524354934692,0.9997464418411255,0.999962568283081,0.9999591708183289,0.9999547256572353
pcm,0.9999631643295288,0.999830424785614,0.9999485611915588,0.9999275803565979,0.9999446083554445
tsn,0.9999445080757141,0.9997474551200867,0.9999392032623291,0.9999471306800842,0.9999405248897282
xho,0.9999479055404663,0.9995725154876709,0.9999161958694458,0.9999644756317139,0.9999370268323603
luo,0.999928891658783,0.9996347427368164,0.9998992681503296,0.9999088048934937,0.9999079502473666
swa,0.9999198913574219,0.9999131560325623,0.9999063014984131,0.999886155128479,0.9999042583575711
bbj,0.9999467730522156,0.9998509883880615,0.9998527765274048,0.9998993873596191,0.9998988793903761
zul,0.9999718070030212,0.999775767326355,0.9998604655265808,0.9998440146446228,0.99989026378146
twi,0.9998891353607178,0.9997995495796204,0.9998571276664734,0.9998112320899963,0.9998516645331396
hau,0.9999101161956787,0.9999293088912964,0.9998786449432373,0.9997339844703674,0.9998423072296804
yor,0.999907374382019,0.9996532201766968,0.9998113512992859,0.9997761249542236,0.9998288074816306
ewe,0.9998878836631775,0.9995824098587036,0.999837338924408,0.99977046251297,0.9998279661331277
mos,0.9998875260353088,0.9996121525764465,0.9998970031738281,0.9996925592422485,0.9998223332595324
wol,0.9999072551727295,0.9997291564941406,0.9997161030769348,0.9998117685317993,0.9998104088888393
ibo,0.9997777938842773,0.9997112154960632,0.9997857213020325,0.9998041987419128,0.9997880092756016
fon,0.9997720122337341,0.9994420409202576,0.9995933175086975,0.9995705485343933,0.9996420919425845
bam,0.9996775388717651,0.9995629787445068,0.999596893787384,0.9995430111885071,0.9996051400352338
