,LOC,PER,DATE,ORG,Mean
xho,0.9999603629112244,0.9998689889907837,0.9999680519104004,0.9999634027481079,0.9999624439111845
lug,0.9999623894691467,0.9999430179595947,0.9999096393585205,0.9999719858169556,0.9999479263473371
zul,0.9999353885650635,0.9999315142631531,0.9999223351478577,0.999967098236084,0.9999414483706156
tsn,0.999933123588562,0.9998987913131714,0.9999362826347351,0.9999410510063171,0.9999362202141229
hau,0.9999476075172424,0.9999188184738159,0.9999110698699951,0.9999422430992126,0.9999334067497354
luo,0.9999566078186035,0.9998754858970642,0.9999387264251709,0.9999038577079773,0.999932157242392
kin,0.9999692440032959,0.9999052286148071,0.999866783618927,0.9999570846557617,0.9999306309880234
nya,0.999963641166687,0.9999427199363708,0.9998578429222107,0.9999674558639526,0.9999298525294606
ibo,0.9999346733093262,0.9999139904975891,0.9999246001243591,0.9999021291732788,0.9999203655350553
wol,0.9999231100082397,0.9998944401741028,0.9999086856842041,0.9999234676361084,0.9999180434569912
swa,0.9999388456344604,0.9999126195907593,0.9998781681060791,0.999923586845398,0.9999135191359232
sna,0.9999532699584961,0.9998987317085266,0.9998078942298889,0.9999712705612183,0.9999106213489543
bam,0.999890923500061,0.9998975992202759,0.9999145269393921,0.9999129176139832,0.999905988456696
twi,0.9998981356620789,0.9999182224273682,0.999882698059082,0.9999359846115112,0.9999058047930399
mos,0.9999223947525024,0.9998925924301147,0.9998435378074646,0.9999359250068665,0.9999004927832936
ewe,0.9999074935913086,0.9998871088027954,0.9998853802680969,0.9999028444290161,0.9998983922280039
bbj,0.9998826384544373,0.999875009059906,0.9997867345809937,0.9998714923858643,0.9998473969344391
pcm,0.9998665452003479,0.9998302459716797,0.9998356103897095,0.9998160004615784,0.999839241423319
fon,0.9998921751976013,0.9998174905776978,0.9996311664581299,0.9998929500579834,0.9998056204925998
yor,0.9997881650924683,0.9998297095298767,0.9997044801712036,0.9998129606246948,0.9997694986698822
