,DATE,PER,ORG,LOC,Mean
nya,,0.9910287857055664,0.9986777901649475,0.998370349407196,0.9982357896291293
tsn,,,0.9984692931175232,0.9979745149612427,0.9982219040393829
kin,,0.9900031089782715,0.9988532662391663,0.9982023239135742,0.9981999225341357
sna,,0.9920703172683716,0.9982386231422424,0.9986273050308228,0.9981882469012187
twi,,0.9924469590187073,0.998656690120697,0.9979145526885986,0.998061057466727
ibo,,,0.99825519323349,0.9976182579994202,0.9979367256164551
mos,,0.9920532703399658,0.9983426928520203,,0.9978768097029792
wol,,0.9914728403091431,0.998132586479187,0.997523844242096,0.9975837778586608
ewe,,0.991551399230957,0.9978881478309631,,0.9974187590457775
luo,,0.9926861524581909,0.9977960586547852,,0.997417547084667
fon,,0.9912132620811462,0.9976980686187744,0.9975373148918152,0.9973713675370584
pcm,,0.9919704794883728,,0.99767005443573,0.9972478636988887
zul,,0.9918113350868225,,0.9975775480270386,0.9971504211425781
yor,,,0.9979363679885864,0.9958247542381287,0.9968805611133575
bam,,,0.9962972402572632,0.9974601864814758,0.9968787133693695
xho,,0.9923120141029358,,0.9971264004707336,0.9967697792583041
hau,,0.9914697408676147,0.9972000122070312,0.996375560760498,0.9965832462677588
swa,,0.9924423694610596,0.9967713952064514,0.9962136745452881,0.9963367592829925
lug,,0.9910202026367188,0.9967029094696045,,0.9962819682227241
bbj,,,0.9975013136863708,0.9947964549064636,0.9961488842964172
