,DATE,PER,ORG,LOC,Mean
lug,,0.8957112431526184,0.8834574818611145,0.8886998891830444,0.8892895380655924
kin,,0.8610265851020813,0.9032919406890869,0.8773539662361145,0.8805574973424276
twi,,0.8831621408462524,0.8855499029159546,0.8646100163459778,0.8777740200360616
nya,,0.9062532782554626,0.889184832572937,0.8202879428863525,0.8719086845715841
swa,,0.8455779552459717,0.845456063747406,0.8575565218925476,0.8495301802953085
luo,,0.8517740964889526,0.838861882686615,0.8538509607315063,0.848162313302358
sna,,0.8420363068580627,0.8592642545700073,0.808643639087677,0.8366480668385824
ibo,,0.8611878752708435,0.8164892196655273,0.8249521255493164,0.8342097401618958
zul,,0.8253694772720337,0.8867740035057068,0.7810181975364685,0.831053892771403
hau,,0.8682911396026611,0.8542768955230713,0.7690742015838623,0.8305474122365316
tsn,,0.8311468362808228,0.8379465341567993,0.780733048915863,0.8166088064511617
ewe,,0.8129076957702637,0.8137847781181335,0.7810011506080627,0.80256454149882
mos,,0.821636438369751,0.8269909620285034,0.7576826214790344,0.8021033406257629
pcm,,0.8459808230400085,0.7505999803543091,0.7779182195663452,0.791499674320221
wol,,0.8310338258743286,0.8214071393013,0.7160475850105286,0.7894961833953857
bam,,0.8171851634979248,0.7093106508255005,0.8216419816017151,0.7827125986417135
xho,,0.709676206111908,0.8401419520378113,0.7602523565292358,0.770023504892985
fon,,0.7692067623138428,0.7821674346923828,0.7580037117004395,0.769792636235555
bbj,,0.7877044081687927,0.7566091418266296,0.6461432576179504,0.7301522692044576
yor,,0.6936537027359009,0.7452889084815979,0.6357843279838562,0.6915756464004517
