,ORG,DATE,PER,LOC,Mean
twi,0.9999919533729553,0.9999811053276062,0.9999884963035583,0.9999896883964539,0.9999878108501434
luo,0.9999859929084778,0.9999814033508301,0.9999905824661255,0.9999895095825195,0.9999868720769882
nya,0.9999864101409912,0.999978244304657,0.999988853931427,0.9999822974205017,0.9999839514493942
kin,0.9999852180480957,0.9999794960021973,0.9999799132347107,0.9999899864196777,0.9999836534261703
ibo,0.9999915957450867,0.9999870657920837,0.9999826550483704,0.9999721646308899,0.9999833703041077
sna,0.9999865293502808,0.9999814629554749,0.9999886751174927,0.9999710321426392,0.9999819248914719
lug,0.999967634677887,0.9999710321426392,0.9999948143959045,0.9999907612800598,0.9999810606241226
tsn,0.9999796748161316,0.9999849796295166,0.9999868273735046,0.9999712109565735,0.9999806731939316
ewe,0.9999846816062927,0.9999731779098511,0.9999867081642151,0.9999632835388184,0.9999769628047943
zul,0.9999769926071167,0.9999848008155823,0.9999838471412659,0.9999610781669617,0.9999766796827316
swa,0.9999725222587585,0.9999516010284424,0.9999850392341614,0.999992311000824,0.9999753683805466
mos,0.9999845623970032,0.9999644756317139,0.9999778270721436,0.9999660849571228,0.9999732375144958
bbj,0.9999803304672241,0.9999687075614929,0.9999866485595703,0.999956488609314,0.9999730437994003
xho,0.9999839067459106,0.9999868273735046,0.9999728798866272,0.9999417662620544,0.9999713450670242
pcm,0.9999780058860779,0.9999377131462097,0.9999925494194031,0.9999766945838928,0.9999712407588959
yor,0.9999854564666748,0.9999710321426392,0.9999798536300659,0.9999484419822693,0.9999711960554123
fon,0.9999783635139465,0.9999630451202393,0.9999799728393555,0.9999630451202393,0.9999711066484451
bam,0.9999707937240601,0.999967634677887,0.9999816417694092,0.9999625086784363,0.9999706447124481
wol,0.9999752640724182,0.9999717473983765,0.9999851584434509,0.9999502897262573,0.9999706149101257
hau,0.9999653100967407,0.9999622702598572,0.9999815821647644,0.9999354481697083,0.9999611526727676
