,PER,DATE,ORG,LOC,Mean
lug,0.9998487234115601,0.9999464154243469,0.9999843835830688,0.9999715089797974,0.9999651082980088
kin,0.9998502731323242,0.999957799911499,0.9999773502349854,0.9999513626098633,0.9999599768445383
nya,0.9997681975364685,0.9999697208404541,0.9999868869781494,0.9999285936355591,0.9999579389890035
sna,0.9997464418411255,0.9999591708183289,0.9999524354934692,0.999962568283081,0.9999539088579564
pcm,0.999830424785614,0.9999275803565979,0.9999631643295288,0.9999485611915588,0.9999441605767393
xho,0.9995725154876709,0.9999644756317139,0.9999350905418396,0.9999414086341858,0.9999396489336599
tsn,0.999794602394104,0.9999387264251709,0.9999446272850037,0.9999349117279053,0.9999365822162504
swa,0.9998130202293396,0.9998741745948792,0.9999142289161682,0.9999063014984131,0.9998965641252355
luo,0.9996253848075867,0.9998729228973389,0.9999247789382935,0.9998805522918701,0.9998875088941038
bbj,0.9998509883880615,0.999853253364563,0.999940812587738,0.9998612999916077,0.9998844526951609
zul,0.999775767326355,0.9998162388801575,0.9999718070030212,0.9998604655265808,0.9998807377285428
twi,0.999808132648468,0.9998186826705933,0.9999071955680847,0.9998683333396912,0.9998636272997637
hau,0.9999352693557739,0.999717652797699,0.9999080896377563,0.9998623728752136,0.999831448193469
yor,0.9997320771217346,0.9997314810752869,0.9999145269393921,0.9998413324356079,0.9998272108096703
mos,0.999625027179718,0.9996888637542725,0.999906063079834,0.9998970031738281,0.9998266116466398
wol,0.9996544122695923,0.9998117685317993,0.9999072551727295,0.9997161030769348,0.999808624678967
ewe,0.9995824098587036,0.999774694442749,0.9998294115066528,0.9998346567153931,0.9998084010641559
ibo,0.9997801780700684,0.9998099207878113,0.9997832775115967,0.9997680187225342,0.9997869371588713
fon,0.9993664026260376,0.9995797276496887,0.9997605085372925,0.9995935559272766,0.9996391425724902
bam,0.99965900182724,0.9995286464691162,0.999689519405365,0.999596893787384,0.9996060783566992
