,PER,DATE,ORG,LOC,Mean
lug,0.999998152256012,0.9999995231628418,0.9999997019767761,0.9999998807907104,0.9999996715900945
xho,0.9999979734420776,0.9999995827674866,0.9999997615814209,0.9999995231628418,0.9999995901693706
kin,0.9999978542327881,0.9999994039535522,0.9999997615814209,0.9999995827674866,0.9999995488746494
nya,0.9999985098838806,0.9999992251396179,0.9999997615814209,0.9999997019767761,0.999999542251911
zul,0.9999980926513672,0.9999995827674866,0.9999995827674866,0.999999463558197,0.9999995145922392
tsn,0.9999982118606567,0.9999995827674866,0.999999463558197,0.9999995231628418,0.9999994974510342
sna,0.9999979734420776,0.9999993443489075,0.9999998211860657,0.9999993443489075,0.999999473297518
ewe,0.9999975562095642,0.9999993443489075,0.9999992847442627,0.9999995231628418,0.9999993482446359
ibo,0.999998152256012,0.9999998211860657,0.9999990463256836,0.9999992251396179,0.9999993404531791
wol,0.9999977946281433,0.9999993443489075,0.9999993443489075,0.9999994039535522,0.9999993334408679
yor,0.9999985694885254,0.9999992251396179,0.9999995231628418,0.9999992847442627,0.9999993291555667
luo,0.9999980926513672,0.9999991059303284,0.9999992251396179,0.9999997019767761,0.9999993198058185
swa,0.9999979734420776,0.9999990463256836,0.9999992847442627,0.9999995827674866,0.9999992785110973
mos,0.9999974370002747,0.9999989867210388,0.9999993443489075,0.9999993443489075,0.9999991900780622
pcm,0.9999974966049194,0.9999990463256836,0.9999989867210388,0.9999994039535522,0.9999991133322124
hau,0.9999980926513672,0.9999982714653015,0.999999463558197,0.9999996423721313,0.9999991055407556
bbj,0.9999982714653015,0.9999986886978149,0.9999993443489075,0.9999991059303284,0.9999990311323428
twi,0.9999970197677612,0.9999979734420776,0.9999993443489075,0.9999990463256836,0.9999987533669067
fon,0.9999963641166687,0.9999983906745911,0.9999989867210388,0.999998927116394,0.9999987210323608
bam,0.9999969601631165,0.9999990463256836,0.9999983310699463,0.9999986290931702,0.9999986353263356
