,DATE,LOC,ORG,PER
bam,0.9768334627151489,0.9662677049636841,0.9655517935752869,0.886803925037384
bbj,0.9658405184745789,0.9410698413848877,0.9756760001182556,0.9025165438652039
ewe,0.9694621562957764,0.9697097539901733,0.9821341633796692,0.9075785875320435
fon,0.9610307216644287,0.9493057727813721,0.9820707440376282,0.9083760976791382
hau,0.9437421560287476,0.9520828723907471,0.9801991581916809,0.9076354503631592
ibo,0.9870968461036682,0.9535245895385742,0.9842695593833923,0.8949864506721497
kin,0.9875485897064209,0.9845162630081177,0.9868091940879822,0.8916620016098022
lug,0.9629519581794739,0.9820899963378906,0.969158947467804,0.9037579894065857
luo,0.9871631264686584,0.9825906157493591,0.9780436158180237,0.9016320109367371
mos,0.9497044682502747,0.9623028039932251,0.9835360646247864,0.902230441570282
nya,0.9758176207542419,0.9765751957893372,0.9830581545829773,0.9069867134094238
pcm,0.9245835542678833,0.9754890203475952,0.9730435609817505,0.9106869101524353
sna,0.9884092211723328,0.9618425965309143,0.986052393913269,0.8997605443000793
swa,0.9353194236755371,0.9803741574287415,0.973770797252655,0.9128105044364929
tsn,0.9854159951210022,0.9705979824066162,0.9773038029670715,0.9082731008529663
twi,0.9817255735397339,0.9808912873268127,0.9915741086006165,0.9108601212501526
wol,0.9837927222251892,0.9599398374557495,0.9778013229370117,0.8950333595275879
xho,0.9821330904960632,0.9555585980415344,0.9769541025161743,0.9006567001342773
yor,0.9743252992630005,0.9431957602500916,0.9836105704307556,0.8989906907081604
zul,0.9822173118591309,0.9698570966720581,0.9848957657814026,0.8988822102546692
