,LOC,PER,DATE,ORG,Mean
twi,0.9992015361785889,0.9865907430648804,,0.9992415308952332,0.9989254993852228
sna,0.9986016750335693,0.9844723343849182,,0.9997193813323975,0.9988162736408412
luo,0.9995192885398865,0.9874260425567627,,0.9986087679862976,0.9987912629731
pcm,0.9986007213592529,0.9840176701545715,,0.9994133710861206,0.9986557327210903
kin,0.9996185898780823,0.978958785533905,,0.9984439015388489,0.9985607974231243
yor,0.9986182451248169,0.9917135238647461,,0.9988155961036682,0.9985527785029262
hau,0.9983552098274231,0.9821745753288269,,0.9994094967842102,0.998490764759481
swa,0.9990367889404297,0.9883760809898376,,0.9977986812591553,0.9981823838315904
mos,0.9986400604248047,0.986403226852417,,0.9978609681129456,0.9979728434700519
bbj,0.9983212947845459,0.983205258846283,,0.9980948567390442,0.9978564472403377
nya,0.9967553019523621,0.9930572509765625,,0.999026358127594,0.9977775430306792
tsn,0.9984639286994934,0.9868658185005188,,0.9976129531860352,0.9977765826042742
ewe,0.9988494515419006,0.9899126887321472,,0.9969930052757263,0.9977335282601416
wol,0.9994729161262512,0.9876834154129028,,0.9961167573928833,0.9975578503217548
bam,0.9975561499595642,0.9866973757743835,,0.9974123239517212,0.9972314198967069
lug,0.9958877563476562,0.985918402671814,,0.9990874528884888,0.9972164514474571
fon,0.995334267616272,0.9936711192131042,,0.9975174069404602,0.9963612735737115
ibo,0.9993472099304199,0.981681227684021,,0.9924638867378235,0.995572165818885
xho,0.9946048259735107,0.9910907745361328,,0.9771502017974854,0.9859996996819973
zul,0.9823551774024963,0.9966259002685547,,0.9845031499862671,0.9837384622078389
