,PER,DATE,ORG,LOC,Mean
kin,0.8889085650444031,0.9849148392677307,0.9845152497291565,0.9573239684104919,0.9722509888502268
twi,0.8996092081069946,0.9752339720726013,0.9848976135253906,0.9635404348373413,0.9716747196821066
luo,0.9025006294250488,0.9794703125953674,0.9735289812088013,0.9661099314689636,0.9703234938474802
zul,0.9007735848426819,0.9803068041801453,0.9797772169113159,0.9574140906333923,0.9697406865083255
tsn,0.902899980545044,0.9852911233901978,0.9737957119941711,0.9572799801826477,0.9694598760360327
sna,0.8980492949485779,0.987739622592926,0.9677780866622925,0.9555609822273254,0.9675783996398633
lug,0.8867383599281311,0.9867771863937378,0.9567720293998718,0.9655911922454834,0.9665221189841245
ibo,0.9041516780853271,0.9874929785728455,0.9770644307136536,0.9423331618309021,0.9664707604127053
ewe,0.9008400440216064,0.9642597436904907,0.9784184098243713,0.95979243516922,0.9649267288354727
nya,0.903163731098175,0.967031717300415,0.9818339943885803,0.946389377117157,0.9627034411980555
xho,0.8970475792884827,0.9741467237472534,0.9744292497634888,0.9436023831367493,0.9614820724878556
wol,0.8969194293022156,0.9821865558624268,0.9699885249137878,0.9371213316917419,0.9605534435846866
fon,0.9012057185173035,0.9634619355201721,0.9778341054916382,0.9434545040130615,0.9592612920663296
bbj,0.904273509979248,0.9649697542190552,0.9797838926315308,0.9371340274810791,0.958461697284992
mos,0.9044771790504456,0.9545883536338806,0.9762502908706665,0.9499552249908447,0.9581189522376428
bam,0.8801879286766052,0.9681869745254517,0.9629555940628052,0.9505796432495117,0.9574822959227439
yor,0.8912278413772583,0.9716482162475586,0.968906581401825,0.9224252700805664,0.9518998104792374
hau,0.8974844217300415,0.9375802874565125,0.9690936207771301,0.918567955493927,0.9400448699792227
swa,0.8965896964073181,0.9247420430183411,0.9401279091835022,0.9566670656204224,0.9388230068561358
pcm,0.8983275294303894,0.90957111120224,0.935158371925354,0.9572305679321289,0.9326151777536441
