,LOC,DATE,ORG,PER,Mean
xho,0.9999567270278931,0.9999527335166931,0.9999620318412781,0.9998018145561218,0.9999547176786608
lug,0.9999599456787109,0.9998856782913208,0.9999611377716064,0.9997208118438721,0.9999322049573963
tsn,0.9999353289604187,0.9999223351478577,0.9999440908432007,0.9997979402542114,0.999931776930341
luo,0.9999522566795349,0.9999234080314636,0.999921441078186,0.9998276829719543,0.9999307200038839
zul,0.9999423623085022,0.999888002872467,0.9999675750732422,0.9997926354408264,0.999930441848875
hau,0.9999353885650635,0.9998931884765625,0.9999409317970276,0.9996155500411987,0.9999183252101808
nya,0.9999567866325378,0.9998198747634888,0.999970555305481,0.9997842311859131,0.9999136679128712
wol,0.9999110698699951,0.9998956918716431,0.9999352097511292,0.9997830390930176,0.9999119282707455
ibo,0.9999209046363831,0.9998964071273804,0.9999244213104248,0.9997622966766357,0.9999115233972004
kin,0.9999527931213379,0.9998243451118469,0.9999673366546631,0.9996834993362427,0.999911182039366
mos,0.9999064803123474,0.9998563528060913,0.9999366998672485,0.99974125623703,0.9998973468783021
ewe,0.9999064803123474,0.9998846650123596,0.9999063611030579,0.9997393488883972,0.9998966519601076
twi,0.9998854994773865,0.9998853206634521,0.9999271035194397,0.9996970295906067,0.9998961224017806
swa,0.9999111294746399,0.9998471736907959,0.9999229311943054,0.9997729659080505,0.9998918427569973
bam,0.9998698830604553,0.9998944997787476,0.9999046325683594,0.9997726082801819,0.9998878282824839
sna,0.9999299645423889,0.9997299909591675,0.999962568283081,0.9997089505195618,0.9998715726409372
pcm,0.9998692274093628,0.9998347759246826,0.9998243451118469,0.9998008012771606,0.9998421216887126
bbj,0.9998633861541748,0.9997520446777344,0.9998518228530884,0.9997190237045288,0.9998207896400312
fon,0.9999005794525146,0.9996960163116455,0.9998646974563599,0.9997977614402771,0.9998200740714086
yor,0.9997497797012329,0.9996497631072998,0.9997756481170654,0.9996543526649475,0.9997239500831744
