,DATE,ORG,LOC,PER
bam,,0.9973699450492859,0.9988505840301514,0.9997139573097229
bbj,,0.9987104535102844,0.9986742734909058,0.9994552135467529
ewe,,0.9988309144973755,0.9967223405838013,0.996677815914154
fon,,0.9981250762939453,0.9974958896636963,0.9906710386276245
hau,,0.999667227268219,0.9972876906394958,0.9997477531433105
ibo,,0.9979393482208252,0.9993923902511597,0.9997878670692444
kin,,0.9989603161811829,0.9997314810752869,0.9998297095298767
lug,,0.9998234510421753,0.9983893632888794,0.9996642470359802
luo,,0.9990646243095398,0.9998705983161926,0.9994025230407715
mos,,0.999052882194519,0.9995399713516235,0.9995089769363403
nya,,0.9997714161872864,0.9993773102760315,0.9980198740959167
pcm,,0.9996862411499023,0.9996764659881592,0.9997663497924805
sna,,0.9998732805252075,0.9998252391815186,0.9993540048599243
swa,,0.9991737008094788,0.9995802044868469,0.999530553817749
tsn,,0.9981051683425903,0.9994067549705505,0.9995236396789551
twi,,0.9995771646499634,0.9996375441551208,0.9990454912185669
wol,,0.998045802116394,0.9987858533859253,0.9991893768310547
xho,,0.9923480153083801,0.9926366209983826,0.9976891279220581
yor,,0.9993461966514587,0.9977638125419617,0.998178243637085
zul,,0.992057204246521,0.9734410047531128,0.9941626191139221
