,LOC,ORG,DATE,PER
bam,0.980495274066925,0.9614354372024536,,0.9475060701370239
bbj,0.9582847356796265,0.9649531245231628,,0.9402831792831421
ewe,0.9721751809120178,0.9776033759117126,,0.9477810859680176
fon,0.9752481579780579,0.9708217978477478,,0.9406684041023254
hau,0.9799173474311829,0.9849096536636353,,0.9551072120666504
ibo,0.9872773289680481,0.9753502011299133,,0.9547948837280273
kin,0.9885928630828857,0.985094428062439,,0.9509407877922058
lug,0.9781585931777954,0.9918171167373657,,0.9581869840621948
luo,0.9809863567352295,0.9744164943695068,,0.9502912759780884
mos,0.9783748984336853,0.9801645278930664,,0.9489004611968994
nya,0.9862048625946045,0.9860849976539612,,0.9602235555648804
pcm,0.9467999935150146,0.9537453055381775,,0.9396885633468628
sna,0.9893037676811218,0.9863038063049316,,0.9479349851608276
swa,0.9714453816413879,0.9565914869308472,,0.9553977251052856
tsn,0.9822613596916199,0.980364203453064,,0.9545099139213562
twi,0.9814083576202393,0.9858096241950989,,0.9511086344718933
wol,0.9767513871192932,0.9776091575622559,,0.9484736919403076
xho,0.9815990328788757,0.9855980277061462,,0.9428060054779053
yor,0.9562142491340637,0.9568614363670349,,0.9376752376556396
zul,0.9768184423446655,0.9858946204185486,,0.9551622271537781
