,ORG,LOC,DATE,PER,Mean
twi,0.9399685859680176,0.9089030027389526,,0.7509381175041199,0.9177628067823557
ibo,0.9243110418319702,0.9132964015007019,,0.742117702960968,0.9120081055622834
kin,0.9338192343711853,0.8971864581108093,,0.747546911239624,0.9090430025870984
hau,0.9363933801651001,0.8930302262306213,,0.7504358291625977,0.9083934965041968
nya,0.9168494343757629,0.9092537760734558,,0.7874069809913635,0.9082191196771768
lug,0.9299076795578003,0.8878945112228394,,0.7301791906356812,0.9020271759766799
mos,0.911524772644043,0.9038598537445068,,0.748498260974884,0.9015694650319906
fon,0.9203442931175232,0.8892068862915039,,0.7475727200508118,0.8987293254870635
tsn,0.9069861769676208,0.8961579203605652,,0.7706778645515442,0.8965376569674566
wol,0.9189647436141968,0.8762684464454651,,0.789262592792511,0.8934491334053186
zul,0.9309621453285217,0.8646931052207947,,0.7487030625343323,0.8920920651692611
sna,0.9135122895240784,0.8778218626976013,,0.7535800933837891,0.8902021921597995
ewe,0.91949462890625,0.8619195222854614,,0.7546645998954773,0.8854746726843027
luo,0.8563859462738037,0.92021244764328,,0.7680472731590271,0.8836741229662528
xho,0.9190040230751038,0.8468925952911377,,0.7381637692451477,0.8773796730316602
bam,0.8345491290092468,0.9125518798828125,,0.7365573644638062,0.8682815375236365
pcm,0.8527199029922485,0.8779205083847046,,0.7738993167877197,0.8618040176538321
bbj,0.8961150050163269,0.8005610108375549,,0.7582494020462036,0.8448730615469126
swa,0.8387171030044556,0.8480586409568787,,0.7627257108688354,0.8402854811686736
yor,0.8917945623397827,0.7764531373977661,,0.7472082376480103,0.8307809417064373
