,LOC,ORG,DATE,PER,Mean
zul,0.9691959619522095,0.9774719476699829,0.9780644774436951,0.891156792640686,0.9716894878790929
ibo,0.9593151211738586,0.9741347432136536,0.9876084923744202,0.8922615051269531,0.9705544030055021
sna,0.9699381589889526,0.9648849964141846,0.9864529967308044,0.8895204067230225,0.9705187823527899
twi,0.9626781344413757,0.9838505983352661,0.9736250638961792,0.8924479484558105,0.9702716507972815
tsn,0.963207483291626,0.9699274897575378,0.9838805198669434,0.896415114402771,0.9694183675142435
mos,0.9653831124305725,0.9760661125183105,0.9730706214904785,0.8950669765472412,0.968566629366997
nya,0.9630017876625061,0.9801254868507385,0.9660289883613586,0.8962855935096741,0.9668944019537705
wol,0.9559855461120605,0.9674708843231201,0.982272207736969,0.8880884051322937,0.9654805278166746
luo,0.9647611379623413,0.9548622965812683,0.9810362458229065,0.8931666016578674,0.9640511771043142
xho,0.9581956267356873,0.9683973789215088,0.9736106991767883,0.8908854722976685,0.9638172953556745
ewe,0.9678346514701843,0.9750438332557678,0.9521469473838806,0.8958588242530823,0.962348875326988
bam,0.9646281599998474,0.9598701596260071,0.9725345373153687,0.8723599314689636,0.9620884771530445
bbj,0.9509168267250061,0.9778974056243896,0.9636587500572205,0.8928906917572021,0.9614166235312437
kin,0.9539655447006226,0.958475649356842,0.9815903902053833,0.8783243298530579,0.9613559307196201
fon,0.9566481113433838,0.9761620163917542,0.9579786062240601,0.8912956714630127,0.9608154533765255
lug,0.9494896531105042,0.9530735611915588,0.9871546030044556,0.8841018676757812,0.9601955260985937
yor,0.9424741864204407,0.9690627455711365,0.9705771803855896,0.8828986883163452,0.9577121650561308
hau,0.9315841794013977,0.9690045714378357,0.9355802536010742,0.8884552717208862,0.9431998836688507
swa,0.941102921962738,0.933246374130249,0.9162659645080566,0.8891156315803528,0.928624723202143
pcm,0.9629136919975281,0.922821044921875,0.8964062333106995,0.8905839323997498,0.9259650776019464
