,PER,ORG,LOC,DATE
bam,0.98345947265625,0.9602824449539185,0.9760532379150391,
bbj,0.9859279990196228,0.9799621105194092,0.9511666297912598,
ewe,0.9808923602104187,0.9852044582366943,0.9759243726730347,
fon,0.9781183004379272,0.981602668762207,0.9671762585639954,
hau,0.977242112159729,0.9720311164855957,0.9556921124458313,
ibo,0.9835947751998901,0.9811566472053528,0.9535908699035645,
kin,0.980974018573761,0.9639276266098022,0.9708242416381836,
lug,0.9646912813186646,0.9697602987289429,0.9794507026672363,
luo,0.9834474921226501,0.9573168754577637,0.982183575630188,
mos,0.9792168140411377,0.9790971875190735,0.9689292907714844,
nya,0.9884123206138611,0.9761458039283752,0.9724363684654236,
pcm,0.9864208698272705,0.9670567512512207,0.9738863706588745,
sna,0.9821639060974121,0.9739867448806763,0.96975177526474,
swa,0.9823012351989746,0.9464803338050842,0.9762070775032043,
tsn,0.9859636425971985,0.9795804023742676,0.9684420228004456,
twi,0.987028181552887,0.9860693216323853,0.977941632270813,
wol,0.9847297668457031,0.9680618643760681,0.9602218866348267,
xho,0.9660597443580627,0.9718368053436279,0.9602904915809631,
yor,0.9761447906494141,0.9690590500831604,0.9269549250602722,
zul,0.9817950129508972,0.9766850471496582,0.9734286069869995,
