,ORG,LOC,PER,DATE,Mean
kin,0.9574100375175476,0.922092854976654,0.9405354261398315,0.9341816306114197,0.9385549873113632
twi,0.9554900527000427,0.9035194516181946,0.941422164440155,0.9045863747596741,0.9262545108795166
luo,0.9367954134941101,0.8791424632072449,0.9422460198402405,0.9134212732315063,0.9179012924432755
sna,0.943187952041626,0.8484623432159424,0.937860369682312,0.9402278065681458,0.9174346178770065
nya,0.9511997699737549,0.8485910892486572,0.9436783790588379,0.9135714769363403,0.9142601788043976
tsn,0.9217193722724915,0.860444962978363,0.938442051410675,0.9343030452728271,0.9137273579835892
ibo,0.9505738615989685,0.8150473237037659,0.9431359767913818,0.9434953331947327,0.9130631238222122
zul,0.9564499855041504,0.833041787147522,0.9145084619522095,0.9252104163169861,0.907302662730217
lug,0.8506375551223755,0.9104322195053101,0.9836500287055969,0.8690397143363953,0.9034398794174194
wol,0.9366660118103027,0.7894154191017151,0.9446790218353271,0.9309740662574768,0.9004336297512054
ewe,0.9400373101234436,0.852702260017395,0.9369398951530457,0.8719318509101868,0.9004028290510178
xho,0.9274448156356812,0.7896033525466919,0.9210779666900635,0.9264548420906067,0.8911452442407608
mos,0.9355140924453735,0.80660480260849,0.9471615552902222,0.8044010400772095,0.8734203726053238
bbj,0.9333985447883606,0.7573981285095215,0.9280624985694885,0.8601662516593933,0.869756355881691
bam,0.8586317300796509,0.8077204823493958,0.9089341759681702,0.8944732546806335,0.8674399107694626
pcm,0.8873004913330078,0.8653367161750793,0.9479274749755859,0.7684140205383301,0.8672446757555008
yor,0.9305440187454224,0.7633763551712036,0.8936281204223633,0.8790169954299927,0.8666413724422455
fon,0.9333179593086243,0.7536455392837524,0.9291465878486633,0.8391789793968201,0.863822266459465
swa,0.8716760873794556,0.9002457857131958,0.9084850549697876,0.7660556435585022,0.8616156429052353
hau,0.8924770355224609,0.7314509749412537,0.930766761302948,0.8447734117507935,0.849867045879364
