,PER,LOC,DATE,ORG,Mean
kin,0.9080426692962646,0.9882573485374451,0.9904882907867432,0.9894678592681885,0.9881232108656816
twi,0.9195610284805298,0.9816498756408691,0.9850082993507385,0.9936450123786926,0.9857093558849626
luo,0.922376275062561,0.9830745458602905,0.9885212182998657,0.9851756691932678,0.9845949785290115
tsn,0.9173936247825623,0.977908730506897,0.9886454939842224,0.9831823706626892,0.9822084938134421
zul,0.9078965187072754,0.9717912077903748,0.9893612265586853,0.9886287450790405,0.9820735604744258
nya,0.9142149090766907,0.9778081774711609,0.9823862910270691,0.9885393977165222,0.981829455987675
sna,0.9144017696380615,0.9756559729576111,0.9857231974601746,0.9868828654289246,0.9816775986841657
ibo,0.9109582901000977,0.9667910933494568,0.9900678396224976,0.991489052772522,0.9816515694453022
xho,0.909137487411499,0.9663321375846863,0.993136465549469,0.9843275547027588,0.9801295135277776
ewe,0.9192944169044495,0.976780891418457,0.9767460823059082,0.9874123930931091,0.9793521977785066
lug,0.9003419876098633,0.987388551235199,0.9773887991905212,0.9724043607711792,0.9778209076778782
wol,0.9076682925224304,0.9650088548660278,0.9879918694496155,0.9815641641616821,0.9770777449207356
swa,0.9146386384963989,0.9907394647598267,0.9590646624565125,0.9823606014251709,0.9764000601342969
yor,0.9089940786361694,0.9591999650001526,0.9830267429351807,0.9871664643287659,0.9754018661544079
mos,0.905931293964386,0.9714891910552979,0.9704686999320984,0.9860988259315491,0.9749151637235026
bam,0.9029948115348816,0.973118007183075,0.9783921241760254,0.9743422865867615,0.9741457247045722
pcm,0.9218211770057678,0.980535626411438,0.9563562870025635,0.9837179183959961,0.9727221943262055
bbj,0.9138463139533997,0.9577763080596924,0.9726948738098145,0.9831486344337463,0.9703032937575513
fon,0.9134060740470886,0.9617671370506287,0.9660685062408447,0.9827829003334045,0.9693116913317382
hau,0.9171807765960693,0.9285727739334106,0.9676246643066406,0.9798893928527832,0.9580418334545426
