,ORG,LOC,PER,DATE
bam,0.9991488456726074,0.9951092004776001,0.9979434013366699,0.99763023853302
bbj,0.9991721510887146,0.9580304026603699,0.9955328702926636,0.9976769089698792
ewe,0.9986209273338318,0.9873350858688354,0.976818323135376,0.9798809289932251
fon,0.9986319541931152,0.9926095008850098,0.989963948726654,0.9920891523361206
hau,0.9975926280021667,0.997214138507843,0.9828258752822876,0.9955278635025024
ibo,0.9986557960510254,0.9922488927841187,0.9954925179481506,0.9949776530265808
kin,0.9996493458747864,0.9954758286476135,0.9946351051330566,0.996518075466156
lug,0.9941086173057556,0.9994530081748962,0.9963957071304321,0.9784941077232361
luo,0.9989548325538635,0.9961743950843811,0.9991022944450378,0.9990683794021606
mos,0.99965500831604,0.9937745332717896,0.9669496417045593,0.9980677366256714
nya,0.987586259841919,0.9946265816688538,0.9986432790756226,0.9819759726524353
pcm,0.9901096224784851,0.998197615146637,0.995664656162262,0.966746985912323
sna,0.9915112257003784,0.977479100227356,0.9981042146682739,0.9685181379318237
swa,0.9849659204483032,0.9998194575309753,0.9975451231002808,0.9582509994506836
tsn,0.9747298955917358,0.9830543398857117,0.9711098074913025,0.9956053495407104
twi,0.998180091381073,0.9995084404945374,0.993608832359314,0.988164484500885
wol,0.9865301847457886,0.9940788745880127,0.9859551787376404,0.9984226822853088
xho,0.9820895195007324,0.9845778942108154,0.9913004040718079,0.9886451363563538
yor,0.9939662218093872,0.9747370481491089,0.9921916723251343,0.9980363845825195
zul,0.988686203956604,0.9895390868186951,0.9897211790084839,0.99718177318573
