,LOC,DATE,PER,ORG
bam,0.9942002892494202,,0.9851564764976501,0.9890109896659851
bbj,0.9813882112503052,,0.9873268604278564,0.9893728494644165
ewe,0.9925795793533325,,0.9852678775787354,0.9917058348655701
fon,0.9920331835746765,,0.9859904050827026,0.9938021302223206
hau,0.9934665560722351,,0.9877818822860718,0.9939391613006592
ibo,0.9941185712814331,,0.9903468489646912,0.9925885200500488
kin,0.9916543960571289,,0.9847878813743591,0.988322913646698
lug,0.9882022738456726,,0.9806936979293823,0.9921787977218628
luo,0.992009699344635,,0.990512490272522,0.9882082939147949
mos,0.9940155744552612,,0.9851052165031433,0.9878490567207336
nya,0.9903995394706726,,0.9884382486343384,0.9916220307350159
pcm,0.9945746064186096,,0.987317681312561,0.9854749441146851
sna,0.9944602251052856,,0.9889729022979736,0.9877590537071228
swa,0.9890124797821045,,0.9882940053939819,0.9827840924263
tsn,0.9935847520828247,,0.9881842136383057,0.9885641932487488
twi,0.9897419214248657,,0.9892231225967407,0.99373459815979
wol,0.9941449165344238,,0.9886301159858704,0.9865745902061462
xho,0.9923499226570129,,0.9818949699401855,0.9879351854324341
yor,0.9699804782867432,,0.9764305353164673,0.9920443892478943
zul,0.9947192668914795,,0.9868413209915161,0.9913992881774902
