,ORG,LOC,PER,DATE,Mean
twi,0.9866226315498352,0.9860587120056152,0.957823634147644,0.969646155834198,0.9804143811774066
luo,0.9803719520568848,0.9843037128448486,0.9576594829559326,0.9771977663040161,0.9802628236179902
kin,0.980090856552124,0.9870502352714539,0.948689877986908,0.9635623097419739,0.9764568621092268
tsn,0.9725435972213745,0.9742918014526367,0.9576034545898438,0.9790928363800049,0.9750305777146747
zul,0.9770177602767944,0.9617103934288025,0.9534736275672913,0.9843571186065674,0.9740328105103
sna,0.9753451943397522,0.9588041305541992,0.9548918604850769,0.9873967170715332,0.9735501480540578
nya,0.9717497229576111,0.9816921353340149,0.9526612758636475,0.9640373587608337,0.9721807605951164
ibo,0.9783216118812561,0.9451277256011963,0.9532932043075562,0.9898260235786438,0.9708114943792188
swa,0.9695477485656738,0.9893052577972412,0.9507761597633362,0.9478782415390015,0.9686248371294477
xho,0.9681077599525452,0.9386705756187439,0.9561066627502441,0.9870615601539612,0.9644793358061883
hau,0.9650035500526428,0.9384098649024963,0.9555315375328064,0.9845148921012878,0.9625307811213917
ewe,0.971880316734314,0.9797918796539307,0.9481428265571594,0.9261416792869568,0.9590960404691421
lug,0.970827043056488,0.9840394258499146,0.9522461295127869,0.9130846858024597,0.9559248585713505
wol,0.9658986330032349,0.9467334747314453,0.9605238437652588,0.9497380256652832,0.9542241725395983
fon,0.970801830291748,0.9270930290222168,0.942379355430603,0.9620583653450012,0.9531454835038172
bam,0.9290894865989685,0.9630473852157593,0.936453104019165,0.9576611518859863,0.9497203978653656
mos,0.9763920307159424,0.9451638460159302,0.9429751634597778,0.9235171675682068,0.9482729173707837
pcm,0.9701210260391235,0.9825208783149719,0.9615306258201599,0.8877025842666626,0.9470137659646082
yor,0.9725624322891235,0.918122410774231,0.9350544214248657,0.94761723279953,0.9459267349380833
bbj,0.9653397798538208,0.919890284538269,0.9594974517822266,0.9342811703681946,0.940146690434984
