,LOC,DATE,ORG,PER,Mean
kin,0.9999989867210388,0.9999974966049194,0.9999986290931702,0.9999978542327881,0.9999982416629791
nya,0.9999988079071045,0.9999963641166687,0.9999983906745911,0.9999988079071045,0.9999980926513672
sna,0.9999991059303284,0.999995768070221,0.9999975562095642,0.999998927116394,0.9999978393316269
zul,0.9999977350234985,0.999996542930603,0.9999986886978149,0.9999983906745911,0.9999978393316269
lug,0.9999975562095642,0.9999975562095642,0.9999980926513672,0.9999976754188538,0.9999977201223373
ibo,0.9999985098838806,0.9999979734420776,0.9999970197677612,0.9999967217445374,0.9999975562095642
mos,0.9999986886978149,0.9999943971633911,0.9999985098838806,0.9999984502792358,0.9999975115060806
luo,0.9999975562095642,0.9999972581863403,0.9999961256980896,0.9999989867210388,0.9999974817037582
xho,0.999998927116394,0.9999951720237732,0.9999959468841553,0.9999983906745911,0.9999971091747284
tsn,0.9999976754188538,0.9999960064888,0.9999954700469971,0.9999985694885254,0.9999969303607941
wol,0.9999951720237732,0.999996542930603,0.9999964237213135,0.9999988079071045,0.9999967366456985
yor,0.9999964833259583,0.9999955296516418,0.9999972581863403,0.9999971985816956,0.999996617436409
fon,0.9999979734420776,0.9999933242797852,0.999997079372406,0.999997615814209,0.9999964982271194
bbj,0.9999970197677612,0.9999927282333374,0.9999977350234985,0.9999983906745911,0.9999964684247971
bam,0.9999953508377075,0.9999961256980896,0.999995231628418,0.9999971985816956,0.9999959766864777
twi,0.9999909996986389,0.9999963045120239,0.9999967813491821,0.999996542930603,0.999995157122612
ewe,0.9999932050704956,0.999992311000824,0.999994695186615,0.9999988675117493,0.999994769692421
hau,0.9999956488609314,0.9999909400939941,0.9999942183494568,0.9999970197677612,0.9999944567680359
swa,0.9999954700469971,0.9999848008155823,0.9999914169311523,0.9999982714653015,0.9999924898147583
pcm,0.9999921917915344,0.9999827146530151,0.9999887943267822,0.9999972581863403,0.999990239739418
