,PER,ORG,LOC,DATE,Mean
twi,0.9845740795135498,0.9902690649032593,0.9790783524513245,0.9705003499984741,0.9811054617166519
kin,0.9810605049133301,0.9884195327758789,0.983788251876831,0.968369722366333,0.9804095029830933
luo,0.9830371141433716,0.9833992719650269,0.9766802787780762,0.9762818217277527,0.9798496216535568
tsn,0.9875469207763672,0.9808831214904785,0.9729690551757812,0.9760631918907166,0.9793655723333359
lug,0.994176983833313,0.9743353724479675,0.9808382987976074,0.9637435078620911,0.9782735407352448
nya,0.985664427280426,0.9855372905731201,0.9732717275619507,0.9663726687431335,0.9777115285396576
ibo,0.9797725081443787,0.9856562614440918,0.9602209329605103,0.9786146283149719,0.9760660827159882
ewe,0.9882428646087646,0.9864246249198914,0.9722362756729126,0.9571025371551514,0.97600157558918
sna,0.9859722256660461,0.9870540499687195,0.9587960839271545,0.9720389246940613,0.9759653210639954
zul,0.9811456203460693,0.9848703742027283,0.968994140625,0.9679017663002014,0.9757279753684998
wol,0.9789917469024658,0.9798651933670044,0.9614337086677551,0.9711077213287354,0.9728495925664902
xho,0.9807276725769043,0.9778242707252502,0.9587295651435852,0.9690121412277222,0.9715734124183655
swa,0.9876382946968079,0.9743351936340332,0.984052836894989,0.9394509792327881,0.9713693261146545
pcm,0.9891691207885742,0.9819684624671936,0.9784573912620544,0.9356783032417297,0.971318319439888
mos,0.9833932518959045,0.9835578203201294,0.9612923860549927,0.9537146687507629,0.9704895317554474
fon,0.982917070388794,0.9813816547393799,0.9542065858840942,0.9599258303642273,0.9696077853441238
yor,0.9739974141120911,0.9822449684143066,0.945891261100769,0.9699822664260864,0.9680289775133133
bam,0.9749571681022644,0.9556082487106323,0.9679915904998779,0.9690448045730591,0.9669004529714584
hau,0.983566403388977,0.9780768156051636,0.9549257755279541,0.9431527853012085,0.9649304449558258
bbj,0.9795196652412415,0.9769154787063599,0.9375982284545898,0.9593240022659302,0.9633393436670303
