,PER,ORG,LOC,DATE,Mean
kin,0.9740736484527588,0.9866650700569153,0.9754816293716431,0.968620777130127,0.976210281252861
twi,0.977871298789978,0.9898636341094971,0.966018795967102,0.9691318273544312,0.9757213890552521
luo,0.9782452583312988,0.9801322817802429,0.9640670418739319,0.9768425226211548,0.9748217761516571
sna,0.9806053638458252,0.9840556383132935,0.9545157551765442,0.9717469811439514,0.9727309346199036
nya,0.97869873046875,0.986549437046051,0.9599979519844055,0.9641382694244385,0.9723460972309113
tsn,0.9814602732658386,0.974933385848999,0.9571051001548767,0.9722994565963745,0.9714495539665222
zul,0.9726719856262207,0.9851728677749634,0.9543299674987793,0.9698549509048462,0.9705074429512024
ewe,0.9814077019691467,0.9841852188110352,0.9624924659729004,0.9532119035720825,0.9703243225812912
ibo,0.9710424542427063,0.9860389828681946,0.9374735951423645,0.9800596237182617,0.9686536639928818
lug,0.9920448660850525,0.9575760364532471,0.9700854420661926,0.954286515712738,0.9684982150793076
wol,0.9721997976303101,0.9789621829986572,0.9454634189605713,0.9708308577537537,0.9668640643358231
xho,0.9703859090805054,0.9757567048072815,0.9389530420303345,0.9719082713127136,0.9642509818077087
swa,0.9828903079032898,0.9689731001853943,0.9777682423591614,0.9216693043708801,0.9628252387046814
pcm,0.9851526021957397,0.9750156402587891,0.9668570160865784,0.9207499623298645,0.9619438052177429
mos,0.9753751754760742,0.981611967086792,0.9428195953369141,0.947719156742096,0.961881473660469
fon,0.9750179052352905,0.9812676906585693,0.9328418970108032,0.9572696685791016,0.9615992903709412
bam,0.9626228213310242,0.9636587500572205,0.9415422081947327,0.9655605554580688,0.9583460837602615
bbj,0.974529504776001,0.9769343137741089,0.9133257269859314,0.9588662385940552,0.9559139460325241
yor,0.9638851284980774,0.9756303429603577,0.917946994304657,0.9630388617515564,0.9551253318786621
hau,0.9744179844856262,0.9714502692222595,0.9247931241989136,0.9376891255378723,0.9520876258611679
