,PER,LOC,ORG,DATE
bam,0.9999971985816956,0.9999953508377075,0.9999881386756897,0.9999948740005493
bbj,0.9999948740005493,0.9999940395355225,0.999998152256012,0.9999949336051941
ewe,0.9999987483024597,0.9999944567680359,0.9999879598617554,0.999985933303833
fon,0.9999971389770508,0.9999957084655762,0.9999948143959045,0.9999939799308777
hau,0.9999984502792358,0.9999960064888,0.9999908208847046,0.9999918937683105
ibo,0.999994695186615,0.9999966621398926,0.9999918937683105,0.9999977946281433
kin,0.9999985098838806,0.9999977946281433,0.999996542930603,0.9999970197677612
lug,0.9999993443489075,0.9999969005584717,0.9999979734420776,0.999996542930603
luo,0.9999984502792358,0.9999972581863403,0.9999868869781494,0.9999954104423523
mos,0.9999988079071045,0.9999976754188538,0.9999932646751404,0.9999942779541016
nya,0.999999463558197,0.999997615814209,0.9999946355819702,0.999992847442627
pcm,0.9999983906745911,0.9999949932098389,0.9999893307685852,0.9999825358390808
sna,0.9999982714653015,0.9999943375587463,0.9999982118606567,0.9999956488609314
swa,0.9999970197677612,0.9999978542327881,0.9999822378158569,0.9999841451644897
tsn,0.9999964237213135,0.9999979138374329,0.9999912977218628,0.9999932050704956
twi,0.9999988079071045,0.9999924898147583,0.9999909996986389,0.9999925494194031
wol,0.9999989867210388,0.9999942779541016,0.9999801516532898,0.9999945759773254
xho,0.9999972581863403,0.9999971389770508,0.9999966025352478,0.9999951124191284
yor,0.9999973773956299,0.9999931454658508,0.9999976754188538,0.9999949336051941
zul,0.9999975562095642,0.9999971985816956,0.9999982714653015,0.9999953508377075
