,DATE,PER,ORG,LOC
bam,0.9818243384361267,0.9910429120063782,0.9738695621490479,0.9836395978927612
bbj,0.9735503196716309,0.978135883808136,0.9747732281684875,0.9548760652542114
ewe,0.9807397723197937,0.9869078993797302,0.9890176653862,0.9893122911453247
fon,0.9608867764472961,0.9803475141525269,0.980956494808197,0.9840627312660217
hau,0.9890179634094238,0.9930925369262695,0.9891490340232849,0.9894786477088928
ibo,0.9902380704879761,0.9935402274131775,0.9876699447631836,0.9863997101783752
kin,0.9896246194839478,0.9967532157897949,0.9936331510543823,0.9903618693351746
lug,0.9877589344978333,0.9952468872070312,0.9954503178596497,0.9915801882743835
luo,0.9911075234413147,0.9875734448432922,0.9921649098396301,0.9942020177841187
mos,0.9707547426223755,0.9915650486946106,0.990035891532898,0.9909346103668213
nya,0.9881107807159424,0.9917016625404358,0.9942359924316406,0.9896412491798401
pcm,0.9619942307472229,0.988379955291748,0.9805703163146973,0.9829869270324707
sna,0.9816106557846069,0.9898614287376404,0.9941089749336243,0.9953526854515076
swa,0.9808223247528076,0.9805854558944702,0.9744939804077148,0.9863964915275574
tsn,0.9900575876235962,0.9930141568183899,0.9897875785827637,0.9888665676116943
twi,0.9816900491714478,0.9910803437232971,0.9925007224082947,0.9895082712173462
wol,0.9780818223953247,0.9884766340255737,0.988828182220459,0.9909808039665222
xho,0.9851780533790588,0.9815828800201416,0.9919249415397644,0.9909229874610901
yor,0.9753364324569702,0.9749066233634949,0.9791239500045776,0.9671043157577515
zul,0.9883081316947937,0.9907536506652832,0.9944653511047363,0.9817904233932495
