,ORG,PER,LOC,DATE,Mean
lug,0.9935282468795776,0.9829965233802795,0.9936535954475403,0.9869014620780945,0.9911970901333429
xho,0.9907386302947998,0.9743705987930298,0.9904001951217651,0.9928422570228577,0.9909945484859491
zul,0.9933100938796997,0.9802846312522888,0.9914553165435791,0.9884650111198425,0.9908651958883198
nya,0.9949830770492554,0.9839496612548828,0.992351233959198,0.9855332970619202,0.990818492727342
luo,0.9916402101516724,0.9811155796051025,0.9917882680892944,0.9888190627098083,0.9905602861853207
kin,0.9931886196136475,0.9767317175865173,0.9909407496452332,0.9875928163528442,0.9903026433552012
tsn,0.9878221750259399,0.9812146425247192,0.9875596165657043,0.9903764724731445,0.9884415498745986
hau,0.9886085987091064,0.9795033931732178,0.9879949688911438,0.9880678653717041,0.9880528224059959
ibo,0.9869570732116699,0.9802874326705933,0.9879534244537354,0.98963862657547,0.9880282255559186
wol,0.986945629119873,0.9814570546150208,0.9907515048980713,0.9810513854026794,0.9861555368292565
ewe,0.9880398511886597,0.9734780788421631,0.9896295070648193,0.9799121618270874,0.9856177139905543
sna,0.9933067560195923,0.9793235063552856,0.9867738485336304,0.9766325950622559,0.98544856535843
twi,0.9892001152038574,0.9747456312179565,0.984168529510498,0.9792813062667847,0.9840309440700057
swa,0.9823205471038818,0.9791426062583923,0.9844576716423035,0.9841952323913574,0.9835692835009955
bam,0.9764972925186157,0.9726622104644775,0.9833978414535522,0.9836633205413818,0.9810190154056923
mos,0.988350510597229,0.9759224653244019,0.9849807024002075,0.9675423502922058,0.9802055265389237
pcm,0.9804108142852783,0.9733999967575073,0.9825037717819214,0.9688291549682617,0.9771724643270954
yor,0.9795053601264954,0.9689928293228149,0.9689732193946838,0.9725199937820435,0.9735745565564025
fon,0.9764817953109741,0.9696420431137085,0.9766716957092285,0.9554017782211304,0.9695208470026652
bbj,0.972963809967041,0.9624441266059875,0.9608352780342102,0.9699183106422424,0.9677987079215206
